payment_sk,payment_id,id_order,id_date,payment_method,status,amount,paid_at
7788,7000008660,1000008660,20250216,CARD,PAID,44760.0,2025-02-16 15:13:21
7789,7000008661,1000008661,20240519,CARD,PAID,99510.0,2024-05-19 22:59:40
7790,7000008662,1000008662,20240821,CARD,PAID,72019.2,2024-08-21 16:01:03
7791,7000008663,1000008663,20250322,CASH,PAID,44830.5,2025-03-22 17:33:53
7792,7000008664,1000008664,20240510,CARD,PAID,15274.8,2024-05-10 19:24:57
7793,7000008666,1000008666,20240823,CASH,PAID,14229.6,2024-08-23 02:19:25
7794,7000008667,1000008667,20250614,CASH,PAID,42688.8,2025-06-14 08:00:43
7795,7000008668,1000008668,20240718,CARD,REFUNDED,23522.4,2024-07-18 15:54:04
7796,7000008669,1000008669,20240904,CASH,PAID,14520.0,2024-09-04 07:10:18
7797,7000008670,1000008670,20250815,CASH,PAID,51727.5,2025-08-15 15:10:03
7798,7000008671,1000008671,20241109,CASH,PAID,14229.6,2024-11-09 02:07:34
7799,7000008672,1000008672,20240507,CARD,PAID,69696.0,2024-05-07 17:10:46
7800,7000008673,1000008673,20250613,CASH,PAID,41382.0,2025-06-13 20:25:43
7801,7000008674,1000008674,20240925,CARD,PAID,37109.25,2024-09-25 01:59:40
7802,7000008675,1000008675,20250407,CARD,PAID,47020.2,2025-04-07 11:00:16
7803,7000008676,1000008676,20250126,CARD,PAID,18150.0,2025-01-26 07:04:39
7804,7000008677,1000008677,20240215,GATEWAY,PAID,59597.1,2024-02-15 07:36:13
7805,7000008678,1000008678,20250604,CARD,PAID,14268.0,2025-06-04 08:31:53
7806,7000008679,1000008679,20240614,GATEWAY,PAID,28459.2,2024-06-14 18:08:45
7807,7000008680,1000008680,20240628,CARD,PAID,44760.0,2024-06-28 04:28:05
7808,7000008681,1000008681,20240728,CARD,PAID,52927.5,2024-07-28 04:21:12
7809,7000008682,1000008682,20240705,CARD,PAID,45723.24,2024-07-05 10:15:34
7810,7000008683,1000008683,20241207,CARD,PAID,66058.5,2024-12-07 18:44:21
7811,7000008684,1000008684,20250605,CARD,PAID,90960.3,2025-06-05 20:35:57
7812,7000008685,1000008685,20250418,GATEWAY,PAID,54261.0,2025-04-18 22:56:53
7813,7000008686,1000008686,20250125,CASH,PAID,15246.0,2025-01-25 21:51:31
7814,7000008688,1000008688,20240811,GATEWAY,PAID,36300.0,2024-08-11 17:01:12
7815,7000008689,1000008689,20240711,CARD,PAID,28459.2,2024-07-11 06:10:50
7816,7000008690,1000008690,20240701,CASH,PAID,53905.5,2024-07-01 05:47:48
7817,7000008691,1000008691,20240107,CARD,REFUNDED,31082.16,2024-01-07 12:04:35
7818,7000008693,1000008693,20250128,CARD,PAID,78045.0,2025-01-28 01:40:00
7819,7000008694,1000008694,20240517,CARD,PAID,35203.5,2024-05-17 16:47:01
7820,7000008695,1000008695,20250716,CASH,PAID,41382.0,2025-07-16 05:19:27
7821,7000008696,1000008696,20240122,GATEWAY,PAID,24422.4,2024-01-22 14:25:07
7822,7000008697,1000008697,20240206,GATEWAY,PAID,48690.0,2024-02-06 11:42:42
7823,7000008698,1000008698,20240225,CARD,PAID,26136.0,2024-02-25 15:12:10
7824,7000008699,1000008699,20250422,CASH,PAID,54313.88,2025-04-22 14:20:16
7825,7000008700,1000008700,20250520,CARD,PAID,53227.5,2025-05-20 12:32:31
7826,7000008701,1000008701,20241116,GATEWAY,PAID,28788.0,2024-11-16 04:33:04
7827,7000008702,1000008702,20240302,CARD,PAID,82875.0,2024-03-02 11:58:21
7828,7000008704,1000008704,20250211,GATEWAY,PAID,14694.0,2025-02-11 16:19:01
7829,7000008705,1000008705,20241206,CARD,PAID,13068.0,2024-12-06 20:42:24
7830,7000008706,1000008706,20240228,CARD,PAID,16141.08,2024-02-28 04:24:48
7831,7000008707,1000008707,20250612,CARD,PAID,44351.1,2025-06-12 11:09:37
7832,7000008708,1000008708,20250605,CARD,PAID,61129.2,2025-06-05 03:31:02
7833,7000008709,1000008709,20250609,CARD,PAID,24829.2,2025-06-09 13:04:15
7834,7000008710,1000008710,20250905,CARD,PAID,49005.0,2025-09-05 17:16:41
7835,7000008711,1000008711,20241108,GATEWAY,PAID,41164.2,2024-11-08 04:04:06
7836,7000008712,1000008712,20250517,CASH,PAID,56018.16,2025-05-17 08:05:33
7837,7000008713,1000008713,20240629,CARD,PAID,54561.0,2024-06-29 05:57:25
7838,7000008714,1000008714,20250410,CARD,PAID,19050.0,2025-04-10 15:54:07
7839,7000008716,1000008716,20240826,CARD,PAID,37352.7,2024-08-26 15:24:10
7840,7000008717,1000008717,20250721,CARD,PAID,14268.0,2025-07-21 06:31:07
7841,7000008718,1000008718,20240605,CARD,PAID,47454.75,2024-06-05 09:35:16
7842,7000008719,1000008719,20240129,CARD,PAID,48816.0,2024-01-29 16:32:00
7843,7000008720,1000008720,20240708,CARD,PAID,71511.0,2024-07-08 06:51:17
7844,7000008721,1000008721,20250606,CARD,PAID,32670.0,2025-06-06 14:04:55
7845,7000008722,1000008722,20250219,CASH,PAID,12414.6,2025-02-19 04:56:02
7846,7000008723,1000008723,20250511,CARD,PAID,54450.0,2025-05-11 18:42:09
7847,7000008724,1000008724,20240723,TRANSFER,PAID,41236.8,2024-07-23 02:26:39
7848,7000008725,1000008725,20240408,CARD,PAID,17235.0,2024-04-08 10:19:00
7849,7000008726,1000008726,20250516,CARD,PAID,43160.7,2025-05-16 03:52:18
7850,7000008727,1000008727,20250224,GATEWAY,PAID,31755.0,2025-02-24 22:02:48
7851,7000008728,1000008728,20241018,GATEWAY,PAID,27336.0,2024-10-18 09:03:26
7852,7000008729,1000008729,20250914,GATEWAY,PAID,14994.0,2025-09-14 02:05:20
7853,7000008730,1000008730,20250615,CARD,PAID,56918.4,2025-06-15 10:54:38
7854,7000008731,1000008731,20240825,CARD,PAID,32670.0,2024-08-25 20:14:12
7855,7000008732,1000008732,20250111,CASH,PAID,32016.6,2025-01-11 18:01:30
7856,7000008733,1000008733,20241009,CARD,PAID,78408.0,2024-10-09 23:59:58
7857,7000008734,1000008734,20250430,CARD,PAID,14229.6,2025-04-30 21:32:27
7858,7000008735,1000008735,20240914,CARD,PAID,44104.5,2024-09-14 00:01:14
7859,7000008736,1000008736,20240104,GATEWAY,PAID,14268.0,2024-01-04 22:11:38
7860,7000008737,1000008737,20250929,GATEWAY,PAID,34351.5,2025-09-29 09:08:07
7861,7000008738,1000008738,20240403,GATEWAY,PAID,54561.0,2024-04-03 01:08:45
7862,7000008739,1000008739,20250625,CARD,PAID,39315.0,2025-06-25 23:08:00
7863,7000008740,1000008740,20250519,GATEWAY,PAID,55650.0,2025-05-19 00:59:46
7864,7000008742,1000008742,20250716,TRANSFER,PAID,32670.0,2025-07-16 19:34:10
7865,7000008744,1000008744,20250423,CARD,PAID,24422.4,2025-04-23 02:32:27
7866,7000008745,1000008745,20250307,CARD,PAID,39204.0,2025-03-07 23:49:56
7867,7000008746,1000008746,20240315,GATEWAY,PAID,47754.75,2024-03-15 00:27:20
7868,7000008748,1000008748,20240721,TRANSFER,PAID,19565.7,2024-07-21 22:52:42
7869,7000008749,1000008749,20240516,CARD,PAID,40104.0,2024-05-16 06:53:35
7870,7000008750,1000008750,20240521,CARD,PAID,13794.0,2024-05-21 18:48:04
7871,7000008751,1000008751,20241127,CARD,PAID,19050.0,2024-11-27 00:41:58
7872,7000008752,1000008752,20240811,GATEWAY,PAID,20257.5,2024-08-11 09:20:31
7873,7000008753,1000008753,20240928,CARD,PAID,26513.28,2024-09-28 21:38:24
7874,7000008754,1000008754,20240905,CARD,PAID,79315.5,2024-09-05 05:03:42
7875,7000008756,1000008756,20240402,GATEWAY,PAID,15129.6,2024-04-02 03:44:53
7876,7000008757,1000008757,20240804,CARD,PAID,28788.0,2024-08-04 07:22:08
7877,7000008758,1000008758,20240322,CARD,PAID,115680.6,2024-03-22 17:48:31
7878,7000008759,1000008759,20250418,CARD,PAID,91802.7,2025-04-18 09:34:04
7879,7000008760,1000008760,20250614,CASH,PAID,52272.0,2025-06-14 17:37:38
7880,7000008762,1000008762,20240826,CARD,PAID,42364.2,2024-08-26 23:07:05
7881,7000008763,1000008763,20250516,GATEWAY,PAID,24422.4,2025-05-16 07:35:35
7882,7000008765,1000008765,20240815,GATEWAY,REFUNDED,27336.0,2024-08-15 07:05:18
7883,7000008766,1000008766,20240528,CARD,PAID,37200.0,2024-05-28 01:05:05
7884,7000008767,1000008767,20250417,GATEWAY,PAID,55350.0,2025-04-17 15:48:42
7885,7000008768,1000008768,20240429,TRANSFER,PAID,39204.0,2024-04-29 14:10:08
7886,7000008769,1000008769,20240325,CARD,PAID,102928.65,2024-03-25 23:03:01
7887,7000008770,1000008770,20240212,CARD,PAID,35755.5,2024-02-12 00:14:42
7888,7000008771,1000008771,20250509,CARD,PAID,33516.6,2025-05-09 17:43:08
7889,7000008772,1000008772,20240525,GATEWAY,PAID,18742.5,2024-05-25 14:53:07
7890,7000008773,1000008773,20240907,CARD,PAID,29088.0,2024-09-07 22:00:30
7891,7000008774,1000008774,20241029,CARD,PAID,58080.0,2024-10-29 04:22:45
7892,7000008775,1000008775,20240326,GATEWAY,PAID,43588.8,2024-03-26 19:34:59
7893,7000008776,1000008776,20240402,CARD,PAID,40404.0,2024-04-02 22:57:20
7894,7000008777,1000008777,20240523,CASH,PAID,65811.9,2024-05-23 06:54:46
7895,7000008778,1000008778,20240620,GATEWAY,PAID,57172.5,2024-06-20 14:12:23
7896,7000008779,1000008779,20241017,CARD,PAID,26813.28,2024-10-17 02:49:06
7897,7000008781,1000008781,20240303,CARD,PAID,51727.5,2024-03-03 23:51:15
7898,7000008782,1000008782,20250104,CASH,PAID,42688.8,2025-01-04 14:06:07
7899,7000008783,1000008783,20240906,GATEWAY,PAID,70785.0,2024-09-06 16:25:19
7900,7000008784,1000008784,20241018,GATEWAY,PAID,15429.6,2024-10-18 09:02:42
7901,7000008785,1000008785,20250826,CARD,PAID,62910.0,2025-08-26 23:45:06
7902,7000008786,1000008786,20250128,CARD,PAID,48642.0,2025-01-28 20:43:57
7903,7000008787,1000008787,20250514,CASH,PAID,28459.2,2025-05-14 14:58:28
7904,7000008788,1000008788,20241103,CASH,PAID,26136.0,2024-11-03 08:37:22
7905,7000008789,1000008789,20241109,CARD,PAID,11761.2,2024-11-09 03:57:01
7906,7000008790,1000008790,20250302,GATEWAY,PAID,42582.0,2025-03-02 02:07:12
7907,7000008792,1000008792,20240523,CARD,PAID,47109.9,2024-05-23 20:54:08
7908,7000008793,1000008793,20240402,TRANSFER,PAID,41164.2,2024-04-02 10:28:29
7909,7000008794,1000008794,20250221,CARD,PAID,17535.0,2025-02-21 12:42:54
7910,7000008795,1000008795,20241209,CASH,PAID,88617.38,2024-12-09 23:11:55
7911,7000008796,1000008796,20250429,CARD,PAID,79308.0,2025-04-29 04:26:36
7912,7000008797,1000008797,20241101,CASH,PAID,18676.35,2024-11-01 18:12:52
7913,7000008798,1000008798,20240801,CARD,PAID,28488.0,2024-08-01 01:12:15
7914,7000008799,1000008799,20240928,CARD,PAID,75678.0,2024-09-28 10:21:01
7915,7000008800,1000008800,20250421,GATEWAY,PAID,39133.5,2025-04-21 09:26:00
7916,7000008801,1000008801,20240318,GATEWAY,PAID,72529.5,2024-03-18 16:22:59
7917,7000008802,1000008802,20240913,GATEWAY,PAID,28342.8,2024-09-13 00:43:57
7918,7000008803,1000008803,20240118,CARD,PAID,17235.0,2024-01-18 15:41:07
7919,7000008804,1000008804,20241110,CARD,PAID,24829.2,2024-11-10 08:40:50
7920,7000008805,1000008805,20250703,CARD,PAID,14921.4,2025-07-03 02:45:22
7921,7000008806,1000008806,20240119,CARD,PAID,53227.5,2024-01-19 17:38:33
7922,7000008807,1000008807,20240708,CASH,PAID,16335.0,2024-07-08 21:34:22
7923,7000008808,1000008808,20250819,CASH,PAID,41527.2,2025-08-19 13:56:57
7924,7000008809,1000008809,20250905,CARD,PAID,43671.0,2025-09-05 09:14:26
7925,7000008810,1000008810,20250305,GATEWAY,PAID,31382.16,2025-03-05 07:48:25
7926,7000008811,1000008811,20240615,GATEWAY,PAID,29959.2,2024-06-15 10:22:04
7927,7000008812,1000008812,20240422,GATEWAY,PAID,19168.5,2024-04-22 20:00:51
7928,7000008813,1000008813,20250827,CASH,PAID,27588.0,2025-08-27 07:19:49
7929,7000008814,1000008814,20240404,GATEWAY,PAID,15901.5,2024-04-04 17:13:21
7930,7000008815,1000008815,20240519,CARD,PAID,26136.0,2024-05-19 13:53:34
7931,7000008816,1000008816,20240305,CARD,PAID,29959.2,2024-03-05 14:17:25
7932,7000008817,1000008817,20240312,GATEWAY,PAID,32536.5,2024-03-12 01:25:56
7933,7000008818,1000008818,20240601,GATEWAY,PAID,28459.2,2024-06-01 21:44:34
7934,7000008819,1000008819,20250920,CARD,PAID,55105.5,2025-09-20 20:08:20
7935,7000008820,1000008820,20250521,CARD,PAID,17787.0,2025-05-21 13:28:08
7936,7000008821,1000008821,20250709,CARD,PAID,33570.0,2025-07-09 22:11:09
7937,7000008822,1000008822,20240705,GATEWAY,PAID,59532.0,2024-07-05 07:49:29
7938,7000008825,1000008825,20240722,CASH,PAID,17242.5,2024-07-22 22:50:56
7939,7000008826,1000008826,20250823,CARD,PAID,44760.0,2025-08-23 19:30:36
7940,7000008829,1000008829,20240711,CARD,PAID,75687.6,2024-07-11 23:49:00
7941,7000008830,1000008830,20240123,CARD,PAID,18687.0,2024-01-23 20:27:21
7942,7000008831,1000008831,20240828,CARD,PAID,31036.5,2024-08-28 06:40:52
7943,7000008832,1000008832,20250604,GATEWAY,PAID,18442.5,2025-06-04 23:36:34
7944,7000008833,1000008833,20250125,CARD,PAID,49614.6,2025-01-25 00:49:24
7945,7000008834,1000008834,20240301,CASH,PAID,26136.0,2024-03-01 11:36:17
7946,7000008835,1000008835,20250704,CARD,PAID,18987.0,2025-07-04 12:29:01
7947,7000008836,1000008836,20240917,CARD,PAID,16008.3,2024-09-17 17:52:48
7948,7000008837,1000008837,20240519,CARD,PAID,27636.0,2024-05-19 14:42:04
7949,7000008838,1000008838,20241010,CARD,PAID,36209.25,2024-10-10 03:22:45
7950,7000008839,1000008839,20240911,GATEWAY,PAID,18142.5,2024-09-11 19:10:09
7951,7000008840,1000008840,20240721,CARD,PAID,36300.0,2024-07-21 21:40:32
7952,7000008841,1000008841,20240103,CARD,PAID,27336.0,2024-01-03 02:03:41
7953,7000008842,1000008842,20240608,CARD,PAID,40104.0,2024-06-08 07:12:06
7954,7000008843,1000008843,20240916,CARD,PAID,49077.6,2024-09-16 17:28:35
7955,7000008844,1000008844,20240124,CARD,PAID,60197.1,2024-01-24 17:57:49
7956,7000008845,1000008845,20241024,TRANSFER,PAID,49005.0,2024-10-24 06:55:23
7957,7000008846,1000008846,20250705,CARD,PAID,49905.0,2025-07-05 11:29:54
7958,7000008847,1000008847,20240426,CARD,PAID,14268.0,2024-04-26 11:21:48
7959,7000008848,1000008848,20240628,CARD,PAID,26136.0,2024-06-28 18:35:29
7960,7000008849,1000008849,20250503,CARD,REFUNDED,28488.0,2025-05-03 23:21:14
7961,7000008850,1000008850,20240409,CARD,PAID,17787.0,2024-04-09 05:57:07
7962,7000008851,1000008851,20250509,GATEWAY,PAID,53472.0,2025-05-09 21:03:09
7963,7000008852,1000008852,20250411,GATEWAY,PAID,40404.0,2025-04-11 17:41:17
7964,7000008853,1000008853,20241025,CARD,PAID,17151.75,2024-10-25 06:08:12
7965,7000008854,1000008854,20250122,CARD,PAID,15129.6,2025-01-22 10:53:09
7966,7000008855,1000008855,20250508,CARD,PAID,25022.4,2025-05-08 23:49:23
7967,7000008856,1000008856,20240902,CARD,PAID,28788.0,2024-09-02 13:32:24
7968,7000008857,1000008857,20240109,CARD,PAID,17235.0,2024-01-09 00:52:07
7969,7000008858,1000008858,20240103,GATEWAY,PAID,30167.4,2024-01-03 14:47:13
7970,7000008859,1000008859,20240106,CARD,PAID,14994.0,2024-01-06 05:50:47
7971,7000008860,1000008860,20240127,CARD,PAID,18868.5,2024-01-27 11:09:07
7972,7000008861,1000008861,20250918,GATEWAY,PAID,18442.5,2025-09-18 16:07:43
7973,7000008862,1000008862,20250611,CARD,PAID,52355.25,2025-06-11 09:34:31
7974,7000008863,1000008863,20240611,CARD,PAID,49005.0,2024-06-11 13:28:57
7975,7000008864,1000008864,20241011,CARD,PAID,53908.12,2024-10-11 09:18:03
7976,7000008865,1000008865,20240520,GATEWAY,PAID,53542.5,2024-05-20 12:07:26
7977,7000008866,1000008866,20240212,CASH,REFUNDED,57499.2,2024-02-12 05:04:31
7978,7000008867,1000008867,20241006,CARD,PAID,32670.0,2024-10-06 18:26:44
7979,7000008868,1000008868,20241201,CARD,PAID,55650.0,2024-12-01 16:09:46
7980,7000008869,1000008869,20250727,GATEWAY,PAID,29359.2,2025-07-27 06:20:05
7981,7000008870,1000008870,20240425,GATEWAY,PAID,15720.0,2024-04-25 00:32:49
7982,7000008871,1000008871,20241030,CARD,PAID,29867.4,2024-10-30 04:42:08
7983,7000008872,1000008872,20250613,CARD,PAID,19304.62,2025-06-13 10:39:08
7984,7000008873,1000008873,20241106,TRANSFER,PAID,39930.0,2024-11-06 13:34:55
7985,7000008875,1000008875,20240901,CARD,PAID,29940.0,2024-09-01 12:12:30
7986,7000008876,1000008876,20241126,CARD,PAID,44687.4,2024-11-26 17:55:30
7987,7000008877,1000008877,20240326,GATEWAY,PAID,46275.0,2024-03-26 15:29:58
7988,7000008878,1000008878,20250830,GATEWAY,PAID,29940.0,2025-08-30 02:18:24
7989,7000008879,1000008879,20240818,GATEWAY,PAID,50505.0,2024-08-18 05:39:13
7990,7000008880,1000008880,20250423,GATEWAY,PAID,87039.9,2025-04-23 11:57:52
7991,7000008881,1000008881,20250918,CASH,PAID,42253.2,2025-09-18 17:22:19
7992,7000008883,1000008883,20250315,GATEWAY,REFUNDED,88184.4,2025-03-15 04:06:40
7993,7000008884,1000008884,20241008,CASH,REFUNDED,17242.5,2024-10-08 07:43:21
7994,7000008885,1000008885,20250613,GATEWAY,PAID,19304.62,2025-06-13 00:49:48
7995,7000008886,1000008886,20240821,GATEWAY,PAID,46957.68,2024-08-21 14:20:00
7996,7000008887,1000008887,20241121,CASH,PAID,122534.28,2024-11-21 03:31:29
7997,7000008888,1000008888,20250619,GATEWAY,PAID,50505.0,2025-06-19 04:40:43
7998,7000008889,1000008889,20240824,GATEWAY,PAID,15729.6,2024-08-24 22:40:28
7999,7000008890,1000008890,20240112,CARD,PAID,57682.8,2024-01-12 07:47:56
8000,7000008891,1000008891,20240730,GATEWAY,PAID,106796.7,2024-07-30 17:38:47
8001,7000008892,1000008892,20250613,CARD,PAID,42282.0,2025-06-13 22:32:22
8002,7000008893,1000008893,20240725,CARD,REFUNDED,40704.0,2024-07-25 07:02:42
8003,7000008894,1000008894,20250422,CARD,PAID,43588.8,2025-04-22 13:54:34
8004,7000008895,1000008895,20240712,CARD,PAID,17151.75,2024-07-12 18:18:19
8005,7000008896,1000008896,20241211,GATEWAY,PAID,62121.0,2024-12-11 02:48:34
8006,7000008897,1000008897,20250507,CARD,PAID,41164.2,2025-05-07 01:32:49
8007,7000008898,1000008898,20241211,CARD,PAID,17787.0,2024-12-11 05:41:42
8008,7000008900,1000008900,20241125,TRANSFER,PAID,60984.0,2024-11-25 07:11:27
8009,7000008901,1000008901,20240501,CARD,REFUNDED,39133.5,2024-05-01 13:43:45
8010,7000008902,1000008902,20241230,GATEWAY,PAID,18142.5,2024-12-30 04:29:17
8011,7000008903,1000008903,20240911,TRANSFER,REFUNDED,73093.68,2024-09-11 11:35:44
8012,7000008904,1000008904,20240606,CASH,PAID,13721.4,2024-06-06 18:19:34
8013,7000008905,1000008905,20250122,CARD,PAID,56900.25,2025-01-22 21:55:16
8014,7000008906,1000008906,20240211,CARD,PAID,29659.2,2024-02-11 06:46:38
8015,7000008907,1000008907,20240418,GATEWAY,PAID,21165.0,2024-04-18 09:09:25
8016,7000008908,1000008908,20240629,CARD,PAID,88324.92,2024-06-29 14:43:17
8017,7000008909,1000008909,20250627,CASH,PAID,16335.0,2025-06-27 21:12:50
8018,7000008910,1000008910,20241017,GATEWAY,PAID,19468.5,2024-10-17 06:55:16
8019,7000008911,1000008911,20250715,CASH,PAID,50348.1,2025-07-15 00:13:42
8020,7000008912,1000008912,20250103,CASH,PAID,36300.0,2025-01-03 04:41:45
8021,7000008913,1000008913,20240927,GATEWAY,PAID,37352.7,2024-09-27 12:42:37
8022,7000008914,1000008914,20250828,CARD,PAID,46899.6,2025-08-28 02:48:18
8023,7000008915,1000008915,20250923,CARD,PAID,66295.5,2025-09-23 18:17:35
8024,7000008916,1000008916,20250818,CARD,PAID,43451.1,2025-08-18 10:41:41
8025,7000008918,1000008918,20250427,TRANSFER,PAID,84488.25,2025-04-27 09:52:05
8026,7000008919,1000008919,20241116,CARD,PAID,37109.25,2024-11-16 06:42:45
8027,7000008920,1000008920,20241002,GATEWAY,PAID,61555.72,2024-10-02 16:22:30
8028,7000008921,1000008921,20240129,CARD,REFUNDED,17242.5,2024-01-29 04:03:48
8029,7000008922,1000008922,20250926,TRANSFER,PAID,48024.9,2025-09-26 11:04:12
8030,7000008923,1000008923,20240829,GATEWAY,PAID,49416.0,2024-08-29 15:26:33
8031,7000008924,1000008924,20240313,CARD,REFUNDED,19876.35,2024-03-13 17:08:55
8032,7000008925,1000008925,20241025,CARD,PAID,49005.0,2024-10-25 09:57:36
8033,7000008926,1000008926,20241012,CARD,PAID,60838.8,2024-10-12 14:29:55
8034,7000008927,1000008927,20250704,CARD,PAID,13068.0,2025-07-04 11:22:42
8035,7000008928,1000008928,20240416,GATEWAY,PAID,29659.2,2024-04-16 20:33:21
8036,7000008929,1000008929,20250323,CARD,PAID,61528.5,2025-03-23 17:29:42
8037,7000008931,1000008931,20250204,CARD,PAID,14701.5,2025-02-04 07:48:17
8038,7000008932,1000008932,20240605,GATEWAY,PAID,28488.0,2024-06-05 14:02:43
8039,7000008933,1000008933,20250306,CARD,PAID,33570.0,2025-03-06 11:11:47
8040,7000008934,1000008934,20250303,CARD,PAID,26136.0,2025-03-03 10:17:40
8041,7000008937,1000008937,20240522,GATEWAY,PAID,52655.25,2024-05-22 11:23:36
8042,7000008938,1000008938,20240519,GATEWAY,PAID,29959.2,2024-05-19 09:04:30
8043,7000008939,1000008939,20241218,CARD,PAID,32205.12,2024-12-18 23:51:24
8044,7000008941,1000008941,20250711,CARD,PAID,46720.2,2025-07-11 02:37:24
8045,7000008942,1000008942,20240907,CARD,PAID,49005.0,2024-09-07 11:27:38
8046,7000008943,1000008943,20241118,CARD,PAID,66646.8,2024-11-18 01:21:48
8047,7000008944,1000008944,20250127,CARD,PAID,16020.0,2025-01-27 13:51:42
8048,7000008945,1000008945,20240502,CARD,PAID,33570.0,2024-05-02 17:17:45
8049,7000008946,1000008946,20250314,CASH,PAID,53361.0,2025-03-14 04:44:15
8050,7000008948,1000008948,20250325,GATEWAY,REFUNDED,35985.0,2025-03-25 12:09:38
8051,7000008949,1000008949,20240123,CARD,PAID,60369.0,2024-01-23 22:25:07
8052,7000008950,1000008950,20250925,CARD,PAID,43124.4,2025-09-25 08:09:34
8053,7000008952,1000008952,20240903,GATEWAY,PAID,46246.2,2024-09-03 23:26:41
8054,7000008953,1000008953,20250330,CARD,PAID,13706.64,2025-03-30 18:26:53
8055,7000008954,1000008954,20250506,CARD,PAID,27336.0,2025-05-06 04:24:27
8056,7000008955,1000008955,20250401,GATEWAY,PAID,27602.28,2025-04-01 09:01:58
8057,7000008956,1000008956,20240110,CARD,PAID,41382.0,2024-01-10 16:17:17
8058,7000008957,1000008957,20250822,TRANSFER,PAID,77682.0,2025-08-22 16:12:35
8059,7000008958,1000008958,20250731,GATEWAY,PAID,35283.6,2025-07-31 14:25:38
8060,7000008959,1000008959,20240921,CARD,PAID,38143.8,2024-09-21 08:42:58
8061,7000008960,1000008960,20240804,CARD,PAID,44460.0,2024-08-04 13:41:46
8062,7000008961,1000008961,20240112,GATEWAY,REFUNDED,19057.5,2024-01-12 06:51:51
8063,7000008962,1000008962,20241227,CASH,PAID,57680.7,2024-12-27 13:06:26
8064,7000008963,1000008963,20240416,GATEWAY,PAID,49905.0,2024-04-16 15:51:05
8065,7000008964,1000008964,20240122,CARD,PAID,82330.5,2024-01-22 19:29:10
8066,7000008965,1000008965,20250228,CARD,PAID,63190.8,2025-02-28 14:01:38
8067,7000008967,1000008967,20240826,CARD,PAID,58697.1,2024-08-26 20:40:21
8068,7000008968,1000008968,20250214,CARD,PAID,49224.9,2025-02-14 10:28:04
8069,7000008969,1000008969,20240513,GATEWAY,PAID,14694.0,2024-05-13 06:22:55
8070,7000008970,1000008970,20241224,CARD,PAID,39204.0,2024-12-24 06:07:23
8071,7000008971,1000008971,20250615,GATEWAY,PAID,49224.9,2025-06-15 05:18:42
8072,7000008973,1000008973,20250707,CARD,PAID,17968.5,2025-07-07 17:17:19
8073,7000008974,1000008974,20250715,CARD,PAID,62910.0,2025-07-15 00:54:40
8074,7000008975,1000008975,20250820,GATEWAY,PAID,17535.0,2025-08-20 18:17:52
8075,7000008976,1000008976,20240117,TRANSFER,PAID,60475.8,2024-01-17 06:46:19
8076,7000008977,1000008977,20250419,CARD,REFUNDED,46064.7,2025-04-19 01:06:59
8077,7000008979,1000008979,20250424,TRANSFER,PAID,14520.0,2025-04-24 04:04:05
8078,7000008982,1000008982,20250404,CARD,PAID,13068.0,2025-04-04 20:11:46
8079,7000008983,1000008983,20241225,CARD,PAID,55350.0,2024-12-25 23:06:33
8080,7000008985,1000008985,20240717,CASH,PAID,56628.0,2024-07-17 04:15:44
8081,7000008986,1000008986,20240709,CARD,PAID,42882.0,2024-07-09 23:33:28
8082,7000008987,1000008987,20240621,TRANSFER,PAID,37933.5,2024-06-21 12:46:03
8083,7000008988,1000008988,20251001,GATEWAY,REFUNDED,60621.0,2025-10-01 03:12:29
8084,7000008989,1000008989,20240111,GATEWAY,PAID,35503.5,2024-01-11 06:39:41
8085,7000008990,1000008990,20250823,CARD,PAID,39204.0,2025-08-23 08:53:24
8086,7000008991,1000008991,20250922,CARD,PAID,27036.0,2025-09-22 05:44:11
8087,7000008992,1000008992,20250217,CARD,PAID,49005.0,2025-02-17 06:57:11
8088,7000008993,1000008993,20240529,CARD,PAID,38419.92,2024-05-29 11:51:13
8089,7000008994,1000008994,20250131,CASH,PAID,43560.0,2025-01-31 17:15:14
8090,7000008996,1000008996,20250429,CASH,PAID,48823.5,2025-04-29 23:44:58
8091,7000008998,1000008998,20250309,CARD,PAID,99200.4,2025-03-09 08:49:07
8092,7000008999,1000008999,20250225,CARD,PAID,33570.0,2025-02-25 18:07:11
8093,7000009000,1000009000,20240827,CASH,PAID,41382.0,2024-08-27 23:52:32
8094,7000009001,1000009001,20240508,CASH,PAID,35283.6,2024-05-08 09:49:20
8095,7000009002,1000009002,20250726,GATEWAY,PAID,18987.0,2025-07-26 04:20:30
8096,7000009003,1000009003,20250628,CARD,PAID,29940.0,2025-06-28 12:34:38
8097,7000009004,1000009004,20241016,GATEWAY,PAID,42582.0,2024-10-16 15:45:48
8098,7000009005,1000009005,20241205,CARD,PAID,14694.0,2024-12-05 05:15:53
8099,7000009006,1000009006,20250101,CARD,PAID,39619.92,2025-01-01 11:34:53
8100,7000009007,1000009007,20240729,GATEWAY,PAID,56593.8,2024-07-29 06:15:02
8101,7000009008,1000009008,20240428,CASH,PAID,44721.6,2024-04-28 12:15:59
8102,7000009009,1000009009,20241219,CASH,PAID,30049.14,2024-12-19 18:06:55
8103,7000009010,1000009010,20250320,CARD,PAID,33870.0,2025-03-20 13:05:37
