sales_order_sk,id_order,id_date,customer_sk,channel_sk,store_sk,shipping_location_sk,total_amount,subtotal,tax_amount,shipping_fee
7991,1000009423,20250129,85,2,2.0,2,14229.6,11760.0,2469.6,0.0
7992,1000009425,20240803,980,2,3.0,3,55902.0,46200.0,9702.0,0.0
7993,1000009427,20250409,1319,1,,2573,40104.0,32400.0,6804.0,900.0
7994,1000009428,20250915,474,2,1.0,1,61238.1,50610.0,10628.1,0.0
7995,1000009429,20250216,809,1,,1693,30540.0,24000.0,5040.0,1500.0
7996,1000009430,20250129,528,1,,2657,49905.0,40500.0,8505.0,900.0
7997,1000009431,20250619,1268,1,,1333,96187.5,78750.0,16537.5,900.0
7998,1000009432,20241127,1028,1,,1261,90798.0,73800.0,15498.0,1500.0
7999,1000009433,20240429,1223,2,3.0,3,38115.0,31500.0,6615.0,0.0
8000,1000009434,20250822,138,1,,282,18442.5,14250.0,2992.5,1200.0
8001,1000009435,20250128,634,2,1.0,1,17151.75,14175.0,2976.75,0.0
8002,1000009436,20241003,1461,2,4.0,4,51455.25,42525.0,8930.25,0.0
8003,1000009437,20241218,621,2,4.0,4,47516.7,39270.0,8246.7,0.0
8004,1000009438,20250510,375,1,,2884,53227.5,42750.0,8977.5,1500.0
8005,1000009439,20250331,147,1,,3098,70470.0,57000.0,11970.0,1500.0
8006,1000009440,20250831,305,1,,705,27336.0,21600.0,4536.0,1200.0
8007,1000009442,20240926,1484,2,2.0,2,13068.0,10800.0,2268.0,0.0
8008,1000009443,20250114,1022,1,,1490,15729.6,11760.0,2469.6,1500.0
8009,1000009444,20240129,1082,2,4.0,4,18966.75,15675.0,3291.75,0.0
8010,1000009445,20240209,1475,1,,1059,69289.2,56520.0,11869.2,900.0
8011,1000009446,20241103,670,1,,1928,73800.0,60000.0,12600.0,1200.0
8012,1000009447,20250515,836,2,1.0,1,27355.68,22608.0,4747.68,0.0
8013,1000009448,20240205,1344,1,,2780,14694.0,11400.0,2394.0,900.0
8014,1000009449,20241204,524,2,2.0,2,28459.2,23520.0,4939.2,0.0
8015,1000009450,20250318,1207,2,4.0,4,27588.0,22800.0,4788.0,0.0
8016,1000009451,20240903,985,2,4.0,4,42688.8,35280.0,7408.8,0.0
8017,1000009452,20250202,90,2,1.0,1,14520.0,12000.0,2520.0,0.0
8018,1000009454,20241214,1376,1,,777,15420.0,12000.0,2520.0,900.0
8019,1000009455,20250719,752,1,,1049,33570.0,27000.0,5670.0,900.0
8020,1000009456,20250119,1084,2,3.0,3,48024.9,39690.0,8334.9,0.0
8021,1000009457,20250101,439,1,,1212,27036.0,21600.0,4536.0,900.0
8022,1000009458,20250617,1228,1,,1540,39615.0,31500.0,6615.0,1500.0
8023,1000009459,20240822,1289,1,,2407,16008.3,13230.0,2778.3,0.0
8024,1000009460,20240420,523,2,4.0,4,38115.0,31500.0,6615.0,0.0
8025,1000009461,20250305,1377,2,1.0,1,40656.0,33600.0,7056.0,0.0
8026,1000009463,20250515,1168,2,1.0,1,17787.0,14700.0,3087.0,0.0
8027,1000009464,20240618,1332,2,1.0,1,31762.5,26250.0,5512.5,0.0
8028,1000009465,20240527,254,2,1.0,1,27515.4,22740.0,4775.4,0.0
8029,1000009466,20240920,826,1,,1420,42582.0,34200.0,7182.0,1200.0
8030,1000009467,20250602,166,2,2.0,2,112893.0,93300.0,19593.0,0.0
8031,1000009468,20240604,397,1,,2592,101932.5,83250.0,17482.5,1200.0
8032,1000009469,20240727,152,1,,2509,92104.8,74880.0,15724.8,1500.0
8033,1000009470,20240331,1374,2,3.0,3,36300.0,30000.0,6300.0,0.0
8034,1000009471,20250909,521,2,3.0,3,24829.2,20520.0,4309.2,0.0
8035,1000009473,20250225,849,2,4.0,4,26136.0,21600.0,4536.0,0.0
8036,1000009474,20250903,1182,1,,2587,16446.0,12600.0,2646.0,1200.0
8037,1000009475,20250119,121,2,4.0,4,15246.0,12600.0,2646.0,0.0
8038,1000009476,20250428,71,1,,575,44460.0,36000.0,7560.0,900.0
8039,1000009477,20240915,841,2,2.0,2,43560.0,36000.0,7560.0,0.0
8040,1000009478,20240321,1224,1,,1044,53361.0,44100.0,9261.0,0.0
8041,1000009479,20250321,719,1,,514,15574.8,11880.0,2494.8,1200.0
8042,1000009480,20250830,663,2,2.0,2,36209.25,29925.0,6284.25,0.0
8043,1000009482,20250729,856,1,,2872,14694.0,11400.0,2394.0,900.0
8044,1000009483,20250304,158,1,,3074,35685.0,28500.0,5985.0,1200.0
8045,1000009484,20250827,321,1,,828,17235.0,13500.0,2835.0,900.0
8046,1000009485,20241105,1033,1,,1395,45723.24,37044.0,7779.24,900.0
8047,1000009486,20240812,570,2,3.0,3,54450.0,45000.0,9450.0,0.0
8048,1000009487,20240115,1496,2,2.0,2,14520.0,12000.0,2520.0,0.0
8049,1000009488,20250626,1464,2,1.0,1,49005.0,40500.0,8505.0,0.0
8050,1000009489,20240124,300,2,2.0,2,27588.0,22800.0,4788.0,0.0
8051,1000009490,20250525,238,2,4.0,4,35574.0,29400.0,6174.0,0.0
8052,1000009491,20250315,659,1,,945,15841.08,12348.0,2593.08,900.0
8053,1000009492,20240831,1170,2,4.0,4,14374.8,11880.0,2494.8,0.0
8054,1000009493,20240115,874,2,4.0,4,57172.5,47250.0,9922.5,0.0
8055,1000009494,20241119,1202,2,3.0,3,43560.0,36000.0,7560.0,0.0
8056,1000009496,20250410,220,2,4.0,4,41164.2,34020.0,7144.2,0.0
8057,1000009497,20240422,535,1,,2637,16673.4,12540.0,2633.4,1500.0
8058,1000009498,20240905,1224,2,1.0,1,41382.0,34200.0,7182.0,0.0
8059,1000009499,20250820,391,1,,547,35685.0,28500.0,5985.0,1200.0
8060,1000009500,20240917,22,1,,166,30540.0,24000.0,5040.0,1500.0
8061,1000009501,20241107,679,1,,1873,60732.0,49200.0,10332.0,1200.0
8062,1000009502,20241103,906,1,,2113,45723.24,37044.0,7779.24,900.0
8063,1000009503,20240317,705,1,,2560,15841.08,12348.0,2593.08,900.0
8064,1000009504,20240827,281,2,3.0,3,34485.0,28500.0,5985.0,0.0
8065,1000009505,20250323,672,1,,653,49905.0,40500.0,8505.0,900.0
8066,1000009506,20250829,1239,1,,1821,28788.0,22800.0,4788.0,1200.0
8067,1000009507,20250722,1058,2,1.0,1,13721.4,11340.0,2381.4,0.0
8068,1000009508,20240607,371,1,,2542,53361.0,44100.0,9261.0,0.0
8069,1000009509,20240425,1297,1,,2625,29959.2,23520.0,4939.2,1500.0
8070,1000009510,20241124,528,2,3.0,3,48642.0,40200.0,8442.0,0.0
8071,1000009511,20241219,1432,1,,3111,54261.0,44100.0,9261.0,900.0
8072,1000009512,20250628,1293,2,2.0,2,39204.0,32400.0,6804.0,0.0
8073,1000009513,20241104,985,1,,2389,51657.0,41700.0,8757.0,1200.0
8074,1000009514,20240131,478,1,,775,27636.0,21600.0,4536.0,1500.0
8075,1000009515,20240106,752,1,,658,42282.0,34200.0,7182.0,900.0
8076,1000009517,20241005,1308,1,,1381,37500.0,30000.0,6300.0,1200.0
8077,1000009518,20250423,59,2,3.0,3,53724.0,44400.0,9324.0,0.0
8078,1000009520,20250710,994,1,,404,37200.0,30000.0,6300.0,900.0
8079,1000009521,20240329,165,2,1.0,1,16335.0,13500.0,2835.0,0.0
8080,1000009522,20250806,1275,1,,389,32536.5,25650.0,5386.5,1500.0
8081,1000009523,20250915,987,1,,397,34170.0,27000.0,5670.0,1500.0
8082,1000009524,20240803,117,1,,1730,36300.0,30000.0,6300.0,0.0
8083,1000009525,20240523,1315,2,3.0,3,44104.5,36450.0,7654.5,0.0
8084,1000009526,20250404,517,1,,279,122079.0,99900.0,20979.0,1200.0
8085,1000009527,20240526,1256,2,3.0,3,19565.7,16170.0,3395.7,0.0
8086,1000009528,20250314,486,2,1.0,1,31036.5,25650.0,5386.5,0.0
8087,1000009531,20250821,1330,1,,1537,52627.5,42750.0,8977.5,900.0
8088,1000009532,20250906,1495,1,,2590,78347.1,63510.0,13337.1,1500.0
8089,1000009533,20250802,825,1,,2113,47020.2,37620.0,7900.2,1500.0
8090,1000009535,20240406,264,2,1.0,1,12414.6,10260.0,2154.6,0.0
8091,1000009536,20250810,216,1,,3068,54561.0,44100.0,9261.0,1200.0
8092,1000009538,20240825,552,2,3.0,3,45520.2,37620.0,7900.2,0.0
8093,1000009539,20240925,1111,1,,177,35685.0,28500.0,5985.0,1200.0
8094,1000009540,20241221,11,1,,2114,37074.0,29400.0,6174.0,1500.0
8095,1000009541,20250117,857,2,1.0,1,54313.88,44887.5,9426.38,0.0
8096,1000009542,20250708,359,1,,1822,71176.8,58080.0,12196.8,900.0
8097,1000009543,20240411,1207,2,3.0,3,18150.0,15000.0,3150.0,0.0
8098,1000009544,20240608,1341,1,,1936,108756.9,88890.0,18666.9,1200.0
8099,1000009546,20250705,1343,1,,695,73209.6,59760.0,12549.6,900.0
8100,1000009547,20250329,1391,1,,2475,18987.0,14700.0,3087.0,1200.0
8101,1000009549,20240117,1173,1,,2897,44188.8,35280.0,7408.8,1500.0
8102,1000009550,20240121,299,1,,2714,25022.4,19440.0,4082.4,1500.0
8103,1000009551,20250102,561,1,,2098,95289.6,77760.0,16329.6,1200.0
8104,1000009552,20240714,786,1,,2501,13968.0,10800.0,2268.0,900.0
8105,1000009553,20250705,1,1,,2668,15901.5,12150.0,2551.5,1200.0
8106,1000009554,20250712,712,1,,2739,19604.62,14962.5,3142.12,1500.0
8107,1000009555,20250309,1172,1,,557,36774.0,29400.0,6174.0,1200.0
8108,1000009556,20250503,687,2,1.0,1,34303.5,28350.0,5953.5,0.0
8109,1000009558,20250719,493,1,,447,40104.0,32400.0,6804.0,900.0
8110,1000009559,20241208,1118,2,3.0,3,65521.5,54150.0,11371.5,0.0
8111,1000009561,20241219,1074,1,,2021,55350.0,45000.0,9450.0,900.0
8112,1000009562,20241106,476,1,,2053,41130.0,33000.0,6930.0,1200.0
8113,1000009564,20250126,104,1,,1108,69807.0,56700.0,11907.0,1200.0
8114,1000009565,20240807,284,1,,3175,42582.0,34200.0,7182.0,1200.0
8115,1000009566,20250928,1322,1,,2516,45060.0,36000.0,7560.0,1500.0
8116,1000009569,20241119,750,1,,1866,46938.0,37800.0,7938.0,1200.0
8117,1000009570,20250924,241,1,,147,33359.7,27570.0,5789.7,0.0
8118,1000009571,20250922,513,2,1.0,1,28967.4,23940.0,5027.4,0.0
8119,1000009572,20240404,1425,1,,1143,88320.0,72000.0,15120.0,1200.0
8120,1000009574,20240731,423,1,,9,47146.2,38220.0,8026.2,900.0
8121,1000009575,20240904,1465,2,1.0,1,66792.0,55200.0,11592.0,0.0
8122,1000009576,20250705,674,2,1.0,1,47916.0,39600.0,8316.0,0.0
8123,1000009577,20250619,128,2,3.0,3,28459.2,23520.0,4939.2,0.0
8124,1000009578,20240411,78,1,,2464,33870.0,27000.0,5670.0,1200.0
8125,1000009579,20240704,216,1,,2967,50205.0,40500.0,8505.0,1200.0
8126,1000009580,20250731,666,1,,2504,53161.35,43935.0,9226.35,0.0
8127,1000009581,20240708,842,1,,1143,13968.0,10800.0,2268.0,900.0
8128,1000009582,20250410,1154,2,1.0,1,23522.4,19440.0,4082.4,0.0
8129,1000009583,20240116,548,2,2.0,2,61746.3,51030.0,10716.3,0.0
8130,1000009584,20240506,1287,1,,1309,36837.0,29700.0,6237.0,900.0
8131,1000009585,20240325,1322,1,,1564,46023.24,37044.0,7779.24,1200.0
8132,1000009586,20240818,487,2,4.0,4,39204.0,32400.0,6804.0,0.0
8133,1000009587,20240416,1003,1,,273,42282.0,34200.0,7182.0,900.0
8134,1000009588,20250729,445,1,,413,29940.0,24000.0,5040.0,900.0
8135,1000009589,20240504,402,1,,3106,87148.8,71280.0,14968.8,900.0
8136,1000009590,20240606,925,2,2.0,2,29040.0,24000.0,5040.0,0.0
8137,1000009591,20250710,1308,2,4.0,4,51618.6,42660.0,8958.6,0.0
8138,1000009592,20250702,995,2,2.0,2,17242.5,14250.0,2992.5,0.0
8139,1000009593,20250717,539,2,4.0,4,41382.0,34200.0,7182.0,0.0
8140,1000009594,20250819,1340,1,,173,42582.0,34200.0,7182.0,1200.0
8141,1000009596,20240409,942,2,3.0,3,51727.5,42750.0,8977.5,0.0
8142,1000009598,20250102,929,1,,2311,44324.4,35640.0,7484.4,1200.0
8143,1000009599,20250306,1487,2,1.0,1,45520.2,37620.0,7900.2,0.0
8144,1000009600,20240320,437,2,1.0,1,48024.9,39690.0,8334.9,0.0
8145,1000009601,20241216,554,1,,2825,24422.4,19440.0,4082.4,900.0
8146,1000009602,20240102,948,1,,762,19350.0,15000.0,3150.0,1200.0
8147,1000009603,20240717,397,1,,817,51226.56,42336.0,8890.56,0.0
8148,1000009604,20240414,988,2,4.0,4,23522.4,19440.0,4082.4,0.0
8149,1000009605,20250623,1216,1,,1285,35985.0,28500.0,5985.0,1500.0
8150,1000009606,20250923,503,2,3.0,3,18676.35,15435.0,3241.35,0.0
8151,1000009607,20240420,687,1,,988,73727.4,59940.0,12587.4,1200.0
8152,1000009608,20240527,1278,1,,1525,81510.12,66372.0,13938.12,1200.0
8153,1000009609,20240814,114,2,2.0,2,13068.0,10800.0,2268.0,0.0
8154,1000009610,20240828,1315,2,3.0,3,51727.5,42750.0,8977.5,0.0
8155,1000009611,20240712,436,1,,2842,54488.4,44040.0,9248.4,1200.0
8156,1000009613,20250610,887,1,,2563,58372.5,47250.0,9922.5,1200.0
8157,1000009614,20250821,852,2,1.0,1,35574.0,29400.0,6174.0,0.0
8158,1000009616,20241225,996,2,1.0,1,109480.8,90480.0,19000.8,0.0
8159,1000009617,20240916,942,1,,2300,47454.75,38475.0,8079.75,900.0
8160,1000009619,20250507,610,1,,1698,16008.3,13230.0,2778.3,0.0
8161,1000009620,20250612,79,2,2.0,2,79315.5,65550.0,13765.5,0.0
8162,1000009621,20241006,1003,1,,3001,57800.25,47025.0,9875.25,900.0
8163,1000009623,20240102,887,1,,151,37933.5,31350.0,6583.5,0.0
8164,1000009624,20250410,396,2,1.0,1,27442.8,22680.0,4762.8,0.0
8165,1000009625,20241011,1193,1,,1882,99645.6,81360.0,17085.6,1200.0
8166,1000009626,20250908,1010,1,,269,49116.0,39600.0,8316.0,1200.0
8167,1000009627,20240309,327,1,,1433,30540.0,24000.0,5040.0,1500.0
8168,1000009628,20240712,368,2,2.0,2,15652.56,12936.0,2716.56,0.0
8169,1000009629,20240721,961,2,2.0,2,42688.8,35280.0,7408.8,0.0
8170,1000009630,20250127,52,1,,1945,102504.75,83475.0,17529.75,1500.0
8171,1000009631,20241215,1300,2,2.0,2,56900.25,47025.0,9875.25,0.0
8172,1000009632,20241020,1079,1,,1339,27636.0,21600.0,4536.0,1500.0
8173,1000009633,20240322,1168,2,1.0,1,56029.05,46305.0,9724.05,0.0
8174,1000009634,20250626,1254,1,,978,55350.0,45000.0,9450.0,900.0
8175,1000009636,20250815,1252,2,2.0,2,35574.0,29400.0,6174.0,0.0
8176,1000009637,20240323,999,1,,931,16020.0,12000.0,2520.0,1500.0
8177,1000009638,20250727,907,1,,1117,50205.0,40500.0,8505.0,1200.0
8178,1000009639,20241225,812,1,,2559,37200.0,30000.0,6300.0,900.0
8179,1000009640,20241222,240,1,,1557,43888.8,35280.0,7408.8,1200.0
8180,1000009641,20240223,1146,1,,459,55213.88,44887.5,9426.38,900.0
8181,1000009642,20250424,1009,1,,2954,16073.4,12540.0,2633.4,900.0
8182,1000009643,20250126,1059,2,3.0,3,116849.7,96570.0,20279.7,0.0
8183,1000009644,20240409,1176,2,1.0,1,66392.7,54870.0,11522.7,0.0
8184,1000009645,20240708,637,1,,1547,45060.0,36000.0,7560.0,1500.0
8185,1000009647,20240425,696,1,,3049,17787.0,14700.0,3087.0,0.0
8186,1000009648,20250305,224,1,,3197,21065.7,16170.0,3395.7,1500.0
8187,1000009649,20250314,1494,1,,172,45186.0,36600.0,7686.0,900.0
8188,1000009650,20250906,1022,1,,3059,27074.64,21384.0,4490.64,1200.0
8189,1000009651,20250723,1463,1,,1970,50994.0,41400.0,8694.0,900.0
8190,1000009652,20241111,714,1,,439,52927.5,42750.0,8977.5,1200.0
8191,1000009653,20241217,714,1,,1200,19350.0,15000.0,3150.0,1200.0
8192,1000009654,20250921,1458,2,2.0,2,25613.28,21168.0,4445.28,0.0
8193,1000009655,20250303,239,2,2.0,2,65957.1,54510.0,11447.1,0.0
8194,1000009657,20240521,647,1,,1245,39433.5,31350.0,6583.5,1500.0
8195,1000009658,20250219,195,1,,118,50368.35,40635.0,8533.35,1200.0
8196,1000009659,20240705,558,2,4.0,4,36300.0,30000.0,6300.0,0.0
8197,1000009660,20250616,1248,2,2.0,2,40075.2,33120.0,6955.2,0.0
8198,1000009661,20241206,409,1,,2135,43588.8,35280.0,7408.8,900.0
8199,1000009664,20241109,533,1,,617,28488.0,22800.0,4788.0,900.0
8200,1000009665,20250815,591,1,,2601,30240.0,24000.0,5040.0,1200.0
8201,1000009666,20240612,919,1,,2531,79525.8,64980.0,13645.8,900.0
8202,1000009667,20240630,578,1,,1646,26136.0,21600.0,4536.0,0.0
8203,1000009668,20241129,1238,2,3.0,3,36300.0,30000.0,6300.0,0.0
8204,1000009669,20241226,614,1,,532,97985.4,79740.0,16745.4,1500.0
8205,1000009670,20240919,142,2,1.0,1,72570.96,59976.0,12594.96,0.0
8206,1000009671,20250503,1046,2,4.0,4,17787.0,14700.0,3087.0,0.0
8207,1000009672,20240727,127,1,,1684,50094.0,41400.0,8694.0,0.0
8208,1000009673,20240829,1372,1,,2104,14694.0,11400.0,2394.0,900.0
8209,1000009674,20250722,238,1,,2429,14268.0,10800.0,2268.0,1200.0
8210,1000009675,20250618,1389,2,4.0,4,17242.5,14250.0,2992.5,0.0
8211,1000009678,20240722,565,1,,3012,19287.0,14700.0,3087.0,1500.0
8212,1000009680,20240712,252,1,,1099,78519.0,63900.0,13419.0,1200.0
8213,1000009681,20250729,1272,1,,265,42582.0,34200.0,7182.0,1200.0
8214,1000009682,20241008,1402,2,3.0,3,42688.8,35280.0,7408.8,0.0
8215,1000009683,20241217,410,2,4.0,4,45520.2,37620.0,7900.2,0.0
8216,1000009684,20240507,165,1,,1963,88020.0,72000.0,15120.0,900.0
8217,1000009685,20240503,1065,2,4.0,4,38419.92,31752.0,6667.92,0.0
8218,1000009686,20240624,1296,2,2.0,2,34485.0,28500.0,5985.0,0.0
8219,1000009687,20250117,855,1,,82,115264.2,94020.0,19744.2,1500.0
8220,1000009688,20240723,1238,1,,2283,18987.0,14700.0,3087.0,1200.0
8221,1000009690,20241217,1104,2,4.0,4,26136.0,21600.0,4536.0,0.0
8222,1000009691,20250224,659,1,,1320,55650.0,45000.0,9450.0,1200.0
8223,1000009692,20240430,220,2,3.0,3,28459.2,23520.0,4939.2,0.0
8224,1000009694,20240120,409,2,4.0,4,44104.5,36450.0,7654.5,0.0
8225,1000009695,20240624,839,1,,818,13706.64,10584.0,2222.64,900.0
8226,1000009696,20241020,80,1,,1628,18142.5,14250.0,2992.5,900.0
8227,1000009697,20240408,1330,1,,1029,29940.0,24000.0,5040.0,900.0
8228,1000009698,20240305,1104,1,,800,14921.4,11340.0,2381.4,1200.0
8229,1000009699,20250107,749,1,,2171,30782.16,24696.0,5186.16,900.0
8230,1000009700,20250621,719,1,,2851,24722.4,19440.0,4082.4,1200.0
8231,1000009701,20250517,809,1,,1955,35711.7,28770.0,6041.7,900.0
8232,1000009702,20250722,1284,1,,2419,18142.5,14250.0,2992.5,900.0
8233,1000009703,20240914,1354,1,,355,42282.0,34200.0,7182.0,900.0
8234,1000009704,20241001,653,1,,1779,24722.4,19440.0,4082.4,1200.0
8235,1000009705,20250810,351,1,,2666,65514.0,53400.0,11214.0,900.0
8236,1000009707,20240510,619,1,,1919,39315.0,31500.0,6615.0,1200.0
8237,1000009708,20240915,1413,2,1.0,1,27442.8,22680.0,4762.8,0.0
8238,1000009709,20240510,467,2,4.0,4,14229.6,11760.0,2469.6,0.0
8239,1000009710,20240902,338,2,4.0,4,28967.4,23940.0,5027.4,0.0
8240,1000009711,20250608,415,2,1.0,1,43451.1,35910.0,7541.1,0.0
8241,1000009712,20240519,1337,2,2.0,2,13068.0,10800.0,2268.0,0.0
8242,1000009713,20240313,444,1,,661,17787.0,14700.0,3087.0,0.0
8243,1000009714,20250906,812,1,,181,53724.0,44400.0,9324.0,0.0
8244,1000009715,20250403,265,1,,732,55686.3,45030.0,9456.3,1200.0
8245,1000009717,20240219,945,1,,960,17535.0,13500.0,2835.0,1200.0
8246,1000009718,20240301,1347,2,2.0,2,16008.3,13230.0,2778.3,0.0
8247,1000009719,20240326,744,1,,1939,40104.0,32400.0,6804.0,900.0
8248,1000009720,20240806,1274,1,,2724,43665.03,35343.0,7422.03,900.0
8249,1000009721,20250201,758,1,,1892,19050.0,15000.0,3150.0,900.0
8250,1000009722,20240804,851,1,,1262,15129.6,11760.0,2469.6,900.0
8251,1000009723,20240801,1026,2,4.0,4,26136.0,21600.0,4536.0,0.0
8252,1000009724,20241029,1185,1,,1229,28488.0,22800.0,4788.0,900.0
8253,1000009725,20241206,193,1,,798,17235.0,13500.0,2835.0,900.0
8254,1000009727,20250710,1405,1,,686,27336.0,21600.0,4536.0,1200.0
8255,1000009729,20250922,1146,2,2.0,2,70131.6,57960.0,12171.6,0.0
8256,1000009730,20240630,404,2,2.0,2,28459.2,23520.0,4939.2,0.0
8257,1000009731,20241130,888,1,,39,35685.0,28500.0,5985.0,1200.0
8258,1000009732,20250603,841,2,4.0,4,43560.0,36000.0,7560.0,0.0
8259,1000009733,20250331,159,1,,450,46012.35,37035.0,7777.35,1200.0
8260,1000009734,20240601,1376,2,1.0,1,32016.6,26460.0,5556.6,0.0
8261,1000009735,20250506,1105,2,1.0,1,81384.6,67260.0,14124.6,0.0
8262,1000009736,20240226,165,2,1.0,1,12414.6,10260.0,2154.6,0.0
8263,1000009737,20250602,1356,1,,2611,27036.0,21600.0,4536.0,900.0
8264,1000009738,20240905,692,2,1.0,1,12414.6,10260.0,2154.6,0.0
8265,1000009739,20240823,661,1,,2636,26136.0,21600.0,4536.0,0.0
8266,1000009740,20240916,1170,2,2.0,2,25613.28,21168.0,4445.28,0.0
8267,1000009741,20240529,195,2,2.0,2,86031.0,71100.0,14931.0,0.0
8268,1000009742,20250919,430,1,,766,84830.28,68868.0,14462.28,1500.0
8269,1000009743,20250129,1087,2,4.0,4,34303.5,28350.0,5953.5,0.0
8270,1000009744,20250327,759,2,2.0,2,14483.7,11970.0,2513.7,0.0
8271,1000009745,20240120,1419,1,,817,55650.0,45000.0,9450.0,1200.0
8272,1000009746,20240112,423,1,,2217,15420.0,12000.0,2520.0,900.0
8273,1000009747,20240720,1181,1,,2330,44460.0,36000.0,7560.0,900.0
8274,1000009748,20240616,1457,1,,1011,13968.0,10800.0,2268.0,900.0
8275,1000009749,20240730,647,2,1.0,1,28967.4,23940.0,5027.4,0.0
8276,1000009750,20250519,1451,1,,532,18442.5,14250.0,2992.5,1200.0
8277,1000009751,20241111,809,2,1.0,1,30564.6,25260.0,5304.6,0.0
8278,1000009753,20250420,1199,1,,2384,35503.5,28350.0,5953.5,1200.0
8279,1000009754,20240430,1053,1,,299,15729.6,11760.0,2469.6,1500.0
8280,1000009755,20240223,1348,2,3.0,3,57172.5,47250.0,9922.5,0.0
8281,1000009756,20250318,717,2,3.0,3,17242.5,14250.0,2992.5,0.0
8282,1000009757,20240101,88,1,,1377,40404.0,32400.0,6804.0,1200.0
8283,1000009758,20241030,938,2,4.0,4,69420.12,57372.0,12048.12,0.0
8284,1000009759,20240907,1148,2,4.0,4,45738.0,37800.0,7938.0,0.0
8285,1000009760,20241122,63,2,2.0,2,55539.0,45900.0,9639.0,0.0
8286,1000009761,20250607,835,1,,2485,57256.8,46080.0,9676.8,1500.0
8287,1000009762,20241118,921,1,,970,76875.9,62790.0,13185.9,900.0
8288,1000009763,20240305,658,1,,1132,31392.0,25200.0,5292.0,900.0
8289,1000009764,20240514,901,2,3.0,3,70276.8,58080.0,12196.8,0.0
8290,1000009765,20250404,1193,1,,1834,39433.5,31350.0,6583.5,1500.0
8291,1000009766,20250123,324,2,4.0,4,61238.1,50610.0,10628.1,0.0
8292,1000009767,20240831,17,1,,1214,15429.6,11760.0,2469.6,1200.0
8293,1000009768,20241129,239,1,,124,50205.0,40500.0,8505.0,1200.0
8294,1000009769,20240427,490,1,,2053,34122.0,28200.0,5922.0,0.0
8295,1000009770,20241024,1265,1,,808,27336.0,21600.0,4536.0,1200.0
8296,1000009771,20250221,509,2,3.0,3,28967.4,23940.0,5027.4,0.0
8297,1000009772,20241206,1037,1,,283,17242.5,14250.0,2992.5,0.0
8298,1000009773,20240401,547,1,,986,31510.5,25050.0,5260.5,1200.0
8299,1000009774,20240820,634,2,1.0,1,12806.64,10584.0,2222.64,0.0
8300,1000009775,20250105,1422,1,,1121,42282.0,34200.0,7182.0,900.0
8301,1000009776,20240605,70,1,,2838,42882.0,34200.0,7182.0,1500.0
8302,1000009777,20240409,729,2,2.0,2,84488.25,69825.0,14663.25,0.0
8303,1000009778,20250907,890,1,,348,42582.0,34200.0,7182.0,1200.0
8304,1000009779,20240909,955,1,,2001,44460.0,36000.0,7560.0,900.0
8305,1000009780,20241119,1004,2,3.0,3,51727.5,42750.0,8977.5,0.0
8306,1000009781,20240222,727,1,,1150,138876.3,114030.0,23946.3,900.0
8307,1000009782,20240626,1231,1,,1471,55350.0,45000.0,9450.0,900.0
8308,1000009783,20240805,861,1,,1666,56376.0,45600.0,9576.0,1200.0
8309,1000009787,20240128,205,1,,1771,27588.0,22800.0,4788.0,0.0
8310,1000009788,20250201,1213,1,,2020,30540.0,24000.0,5040.0,1500.0
8311,1000009789,20250917,572,2,2.0,2,46899.6,38760.0,8139.6,0.0
8312,1000009790,20240121,215,1,,2381,63273.0,51300.0,10773.0,1200.0
8313,1000009791,20240401,968,1,,216,37800.0,30000.0,6300.0,1500.0
8314,1000009793,20250615,1413,1,,1833,17508.3,13230.0,2778.3,1500.0
8315,1000009794,20240212,1124,1,,1796,73709.25,59925.0,12584.25,1200.0
8316,1000009795,20240927,830,1,,2301,15129.6,11760.0,2469.6,900.0
8317,1000009796,20240906,210,2,1.0,1,27588.0,22800.0,4788.0,0.0
8318,1000009797,20240917,427,1,,213,47964.0,38400.0,8064.0,1500.0
8319,1000009798,20240602,31,2,4.0,4,34485.0,28500.0,5985.0,0.0
8320,1000009799,20240921,280,2,1.0,1,49005.0,40500.0,8505.0,0.0
8321,1000009801,20250528,176,1,,1356,31246.8,25080.0,5266.8,900.0
8322,1000009802,20240520,761,2,3.0,3,103455.0,85500.0,17955.0,0.0
8323,1000009804,20240901,1315,1,,698,80586.0,66600.0,13986.0,0.0
8324,1000009805,20240610,606,1,,1810,74589.0,60900.0,12789.0,900.0
8325,1000009806,20250313,1444,1,,2433,41382.0,34200.0,7182.0,0.0
8326,1000009807,20241110,1320,2,3.0,3,39204.0,32400.0,6804.0,0.0
8327,1000009808,20240309,348,1,,847,38143.8,30780.0,6463.8,900.0
8328,1000009809,20240806,1226,2,2.0,2,36300.0,30000.0,6300.0,0.0
8329,1000009810,20240529,1489,1,,727,14694.0,11400.0,2394.0,900.0
8330,1000009811,20250131,293,2,4.0,4,13794.0,11400.0,2394.0,0.0
8331,1000009812,20240323,232,2,4.0,4,19965.0,16500.0,3465.0,0.0
8332,1000009814,20250108,434,1,,84,77004.0,62400.0,13104.0,1500.0
8333,1000009815,20240211,184,2,4.0,4,84942.0,70200.0,14742.0,0.0
8334,1000009816,20240625,1384,1,,2360,15683.7,11970.0,2513.7,1200.0
8335,1000009817,20241008,428,2,2.0,2,26136.0,21600.0,4536.0,0.0
