shipment_sk,shipment_id,id_order,carrier,status,tracking_number,id_date_shipped,shipped_at,id_date_delivered,delivered_at
9059,9000009058,1000009058,Correo Argentino,DELIVERED,TRK-BLQB9YW88E,20241018.0,2024-10-18 09:29:48,20241024.0,2024-10-24 09:29:48
9060,9000009059,1000009059,Correo Argentino,DELIVERED,TRK-FP4D2KBSFZ,20240424.0,2024-04-24 12:31:23,20240430.0,2024-04-30 12:31:23
9061,9000009060,1000009060,Correo Argentino,DELIVERED,TRK-097R1VSN00,20250811.0,2025-08-11 05:00:28,20250814.0,2025-08-14 05:00:28
9062,9000009061,1000009061,Correo Argentino,DELIVERED,TRK-WNHU2POEV3,20241110.0,2024-11-10 23:05:37,20241112.0,2024-11-12 23:05:37
9063,9000009062,1000009062,Correo Argentino,DELIVERED,TRK-PUEKUQ7JFO,20250430.0,2025-04-30 13:02:01,20250505.0,2025-05-05 13:02:01
9064,9000009063,1000009063,PICKUP,DELIVERED,,20240602.0,2024-06-02 10:30:30,20240603.0,2024-06-03 10:30:30
9065,9000009064,1000009064,PICKUP,DELIVERED,,20240521.0,2024-05-21 14:03:49,20240522.0,2024-05-22 14:03:49
9066,9000009065,1000009065,Correo Argentino,DELIVERED,TRK-CISU9JY28N,20250126.0,2025-01-26 00:04:20,20250128.0,2025-01-28 00:04:20
9067,9000009066,1000009066,Correo Argentino,SHIPPED,TRK-VCINTY70TD,20240711.0,2024-07-11 04:33:40,20240716.0,2024-07-16 04:33:40
9068,9000009067,1000009067,Correo Argentino,SHIPPED,TRK-Y2A2YSQGK2,20241124.0,2024-11-24 03:09:33,20241129.0,2024-11-29 03:09:33
9069,9000009068,1000009068,PICKUP,SHIPPED,,20241101.0,2024-11-01 01:20:30,20241102.0,2024-11-02 01:20:30
9070,9000009069,1000009069,PICKUP,SHIPPED,,20240918.0,2024-09-18 06:18:41,20240919.0,2024-09-19 06:18:41
9071,9000009070,1000009070,PICKUP,DELIVERED,,20240620.0,2024-06-20 16:02:23,20240621.0,2024-06-21 16:02:23
9072,9000009071,1000009071,PICKUP,READY,,20250520.0,2025-05-20 09:20:26,20250521.0,2025-05-21 09:20:26
9073,9000009072,1000009072,Correo Argentino,SHIPPED,TRK-9OTZ940CEN,20250205.0,2025-02-05 02:18:40,20250210.0,2025-02-10 02:18:40
9074,9000009073,1000009073,Correo Argentino,DELIVERED,TRK-ZWFNG9GASV,20250730.0,2025-07-30 07:58:07,20250802.0,2025-08-02 07:58:07
9075,9000009074,1000009074,PICKUP,DELIVERED,,20240710.0,2024-07-10 18:32:36,20240711.0,2024-07-11 18:32:36
9076,9000009075,1000009075,Correo Argentino,SHIPPED,TRK-Y81LWHFUY7,20241208.0,2024-12-08 22:38:14,20241210.0,2024-12-10 22:38:14
9077,9000009076,1000009076,PICKUP,DELIVERED,,20240508.0,2024-05-08 16:02:53,20240509.0,2024-05-09 16:02:53
9078,9000009077,1000009077,PICKUP,DELIVERED,,20240913.0,2024-09-13 21:55:47,20240914.0,2024-09-14 21:55:47
9079,9000009078,1000009078,PICKUP,SHIPPED,,20250204.0,2025-02-04 03:52:17,20250205.0,2025-02-05 03:52:17
9080,9000009079,1000009079,Correo Argentino,READY,TRK-QIQ2424YD0,20240522.0,2024-05-22 15:39:14,20240524.0,2024-05-24 15:39:14
9081,9000009080,1000009080,Correo Argentino,DELIVERED,TRK-F4ITEAPMCG,20250228.0,2025-02-28 02:24:02,20250302.0,2025-03-02 02:24:02
9082,9000009081,1000009081,Correo Argentino,DELIVERED,TRK-P9ASZJQK64,20240215.0,2024-02-15 13:26:16,20240221.0,2024-02-21 13:26:16
9083,9000009082,1000009082,Correo Argentino,CANCELLED,,,,,
9084,9000009083,1000009083,PICKUP,DELIVERED,,20240130.0,2024-01-30 08:02:19,20240131.0,2024-01-31 08:02:19
9085,9000009084,1000009084,Correo Argentino,DELIVERED,TRK-72XY9SDAIK,20240703.0,2024-07-03 05:51:55,20240707.0,2024-07-07 05:51:55
9086,9000009085,1000009085,PICKUP,DELIVERED,,20240601.0,2024-06-01 22:10:48,20240602.0,2024-06-02 22:10:48
9087,9000009086,1000009086,Correo Argentino,DELIVERED,TRK-EY12A3YBQB,20241016.0,2024-10-16 15:43:31,20241021.0,2024-10-21 15:43:31
9088,9000009087,1000009087,PICKUP,CANCELLED,,,,,
9089,9000009088,1000009088,PICKUP,DELIVERED,,20241221.0,2024-12-21 20:12:43,20241222.0,2024-12-22 20:12:43
9090,9000009089,1000009089,Correo Argentino,DELIVERED,TRK-EGT04JWE3Z,20250722.0,2025-07-22 22:50:47,20250726.0,2025-07-26 22:50:47
9091,9000009090,1000009090,Correo Argentino,DELIVERED,TRK-66YLYPZ5W6,20240204.0,2024-02-04 16:49:56,20240206.0,2024-02-06 16:49:56
9092,9000009091,1000009091,Correo Argentino,DELIVERED,TRK-XEA6LZ9SAG,20240529.0,2024-05-29 07:31:20,20240602.0,2024-06-02 07:31:20
9093,9000009092,1000009092,Correo Argentino,DELIVERED,TRK-VO8SMKLG7D,20240911.0,2024-09-11 06:18:18,20240913.0,2024-09-13 06:18:18
9094,9000009093,1000009093,PICKUP,DELIVERED,,20250727.0,2025-07-27 17:49:09,20250728.0,2025-07-28 17:49:09
9095,9000009094,1000009094,PICKUP,SHIPPED,,20241214.0,2024-12-14 17:25:41,20241215.0,2024-12-15 17:25:41
9096,9000009095,1000009095,PICKUP,DELIVERED,,20241007.0,2024-10-07 14:30:55,20241008.0,2024-10-08 14:30:55
9097,9000009096,1000009096,Correo Argentino,DELIVERED,TRK-HW73RXTOOF,20240813.0,2024-08-13 02:49:40,20240817.0,2024-08-17 02:49:40
9098,9000009097,1000009097,Correo Argentino,DELIVERED,TRK-C4F7709JPX,20250804.0,2025-08-04 20:42:02,20250808.0,2025-08-08 20:42:02
9099,9000009098,1000009098,PICKUP,CANCELLED,,,,,
9100,9000009099,1000009099,Correo Argentino,SHIPPED,TRK-KOJM5MK3F2,20241007.0,2024-10-07 08:59:29,20241012.0,2024-10-12 08:59:29
9101,9000009100,1000009100,Correo Argentino,DELIVERED,TRK-KPH8M2FT3X,20240613.0,2024-06-13 16:34:24,20240618.0,2024-06-18 16:34:24
9102,9000009101,1000009101,Correo Argentino,DELIVERED,TRK-FBKEKI55UH,20250124.0,2025-01-24 22:39:35,20250126.0,2025-01-26 22:39:35
9103,9000009102,1000009102,Correo Argentino,DELIVERED,TRK-UGZ8CE9QWD,20240807.0,2024-08-07 14:21:10,20240811.0,2024-08-11 14:21:10
9104,9000009103,1000009103,PICKUP,DELIVERED,,20240815.0,2024-08-15 11:09:34,20240816.0,2024-08-16 11:09:34
9105,9000009104,1000009104,Correo Argentino,CANCELLED,,,,,
9106,9000009105,1000009105,Correo Argentino,DELIVERED,TRK-MX2Y3D4HZY,20240126.0,2024-01-26 23:48:56,20240131.0,2024-01-31 23:48:56
9107,9000009106,1000009106,PICKUP,DELIVERED,,20250909.0,2025-09-09 14:12:21,20250910.0,2025-09-10 14:12:21
9108,9000009107,1000009107,Correo Argentino,DELIVERED,TRK-15WO503JGZ,20250517.0,2025-05-17 15:05:02,20250520.0,2025-05-20 15:05:02
9109,9000009108,1000009108,Correo Argentino,DELIVERED,TRK-6ZP296MM6E,20250126.0,2025-01-26 13:24:24,20250129.0,2025-01-29 13:24:24
9110,9000009109,1000009109,PICKUP,DELIVERED,,20240207.0,2024-02-07 11:50:04,20240208.0,2024-02-08 11:50:04
9111,9000009110,1000009110,PICKUP,SHIPPED,,20240824.0,2024-08-24 05:13:55,20240825.0,2024-08-25 05:13:55
9112,9000009111,1000009111,Correo Argentino,DELIVERED,TRK-5531OFCR8E,20241102.0,2024-11-02 04:51:36,20241105.0,2024-11-05 04:51:36
9113,9000009112,1000009112,Correo Argentino,DELIVERED,TRK-JWA0GYUNFZ,20241030.0,2024-10-30 15:42:41,20241103.0,2024-11-03 15:42:41
9114,9000009113,1000009113,Correo Argentino,DELIVERED,TRK-202N9O3FF9,20240621.0,2024-06-21 17:09:09,20240623.0,2024-06-23 17:09:09
9115,9000009114,1000009114,PICKUP,DELIVERED,,20240308.0,2024-03-08 02:49:03,20240309.0,2024-03-09 02:49:03
9116,9000009115,1000009115,PICKUP,DELIVERED,,20240525.0,2024-05-25 02:18:47,20240526.0,2024-05-26 02:18:47
9117,9000009116,1000009116,PICKUP,DELIVERED,,20240612.0,2024-06-12 13:10:19,20240613.0,2024-06-13 13:10:19
9118,9000009117,1000009117,PICKUP,SHIPPED,,20250103.0,2025-01-03 20:53:18,20250104.0,2025-01-04 20:53:18
9119,9000009118,1000009118,Correo Argentino,DELIVERED,TRK-O4M9WDP5F1,20250513.0,2025-05-13 23:26:40,20250516.0,2025-05-16 23:26:40
9120,9000009119,1000009119,Correo Argentino,DELIVERED,TRK-19EHZPKINW,20240803.0,2024-08-03 05:54:02,20240806.0,2024-08-06 05:54:02
9121,9000009120,1000009120,PICKUP,CANCELLED,,,,,
9122,9000009121,1000009121,Correo Argentino,DELIVERED,TRK-XNUJJ7S3SX,20250624.0,2025-06-24 21:16:33,20250626.0,2025-06-26 21:16:33
9123,9000009122,1000009122,Correo Argentino,CANCELLED,,,,,
9124,9000009123,1000009123,PICKUP,DELIVERED,,20240603.0,2024-06-03 19:54:41,20240604.0,2024-06-04 19:54:41
9125,9000009124,1000009124,PICKUP,DELIVERED,,20241206.0,2024-12-06 22:21:29,20241207.0,2024-12-07 22:21:29
9126,9000009125,1000009125,PICKUP,DELIVERED,,20241021.0,2024-10-21 03:39:11,20241022.0,2024-10-22 03:39:11
9127,9000009126,1000009126,Correo Argentino,DELIVERED,TRK-39H2XSAL9O,20240726.0,2024-07-26 09:56:33,20240728.0,2024-07-28 09:56:33
9128,9000009127,1000009127,Correo Argentino,DELIVERED,TRK-F8DWIMLSK0,20250912.0,2025-09-12 19:14:22,20250917.0,2025-09-17 19:14:22
9129,9000009128,1000009128,PICKUP,SHIPPED,,20240829.0,2024-08-29 12:22:34,20240830.0,2024-08-30 12:22:34
9130,9000009129,1000009129,Correo Argentino,CANCELLED,,,,,
9131,9000009130,1000009130,Correo Argentino,DELIVERED,TRK-1OHULCWPF6,20250602.0,2025-06-02 10:00:21,20250606.0,2025-06-06 10:00:21
9132,9000009131,1000009131,Correo Argentino,DELIVERED,TRK-QOBLQCYU46,20240827.0,2024-08-27 10:02:05,20240829.0,2024-08-29 10:02:05
9133,9000009132,1000009132,Correo Argentino,DELIVERED,TRK-OFT1Q1HWX9,20241008.0,2024-10-08 12:22:12,20241012.0,2024-10-12 12:22:12
9134,9000009133,1000009133,Correo Argentino,DELIVERED,TRK-5RW38WHRSC,20250925.0,2025-09-25 11:01:41,20250927.0,2025-09-27 11:01:41
9135,9000009134,1000009134,Correo Argentino,DELIVERED,TRK-97UJ4N9FW6,20240719.0,2024-07-19 09:21:06,20240722.0,2024-07-22 09:21:06
9136,9000009135,1000009135,PICKUP,DELIVERED,,20240131.0,2024-01-31 08:13:22,20240201.0,2024-02-01 08:13:22
9137,9000009136,1000009136,PICKUP,DELIVERED,,20241110.0,2024-11-10 19:36:19,20241111.0,2024-11-11 19:36:19
9138,9000009137,1000009137,PICKUP,DELIVERED,,20250103.0,2025-01-03 19:39:01,20250104.0,2025-01-04 19:39:01
9139,9000009138,1000009138,PICKUP,DELIVERED,,20241216.0,2024-12-16 15:36:23,20241217.0,2024-12-17 15:36:23
9140,9000009139,1000009139,Correo Argentino,READY,TRK-E9I0H7A21V,20240126.0,2024-01-26 22:52:24,20240130.0,2024-01-30 22:52:24
9141,9000009140,1000009140,Correo Argentino,DELIVERED,TRK-2K78GETSCI,20250618.0,2025-06-18 05:35:44,20250623.0,2025-06-23 05:35:44
9142,9000009141,1000009141,Correo Argentino,DELIVERED,TRK-S3YMGL70OK,20250711.0,2025-07-11 04:22:55,20250716.0,2025-07-16 04:22:55
9143,9000009142,1000009142,Correo Argentino,SHIPPED,TRK-OXIR9L9IPD,20240205.0,2024-02-05 01:49:07,20240209.0,2024-02-09 01:49:07
9144,9000009143,1000009143,PICKUP,SHIPPED,,20240120.0,2024-01-20 13:54:57,20240121.0,2024-01-21 13:54:57
9145,9000009144,1000009144,Correo Argentino,DELIVERED,TRK-VDPR96EH1Z,20250113.0,2025-01-13 11:43:28,20250115.0,2025-01-15 11:43:28
9146,9000009145,1000009145,PICKUP,DELIVERED,,20250815.0,2025-08-15 19:19:24,20250816.0,2025-08-16 19:19:24
9147,9000009146,1000009146,PICKUP,DELIVERED,,20250809.0,2025-08-09 04:23:19,20250810.0,2025-08-10 04:23:19
9148,9000009147,1000009147,Correo Argentino,DELIVERED,TRK-WLX2NI151O,20250707.0,2025-07-07 09:14:48,20250710.0,2025-07-10 09:14:48
9149,9000009148,1000009148,Correo Argentino,DELIVERED,TRK-Z4APWNYN7K,20250219.0,2025-02-19 13:06:30,20250224.0,2025-02-24 13:06:30
9150,9000009149,1000009149,PICKUP,DELIVERED,,20240219.0,2024-02-19 06:49:31,20240220.0,2024-02-20 06:49:31
9151,9000009150,1000009150,PICKUP,DELIVERED,,20250201.0,2025-02-01 15:21:46,20250202.0,2025-02-02 15:21:46
9152,9000009151,1000009151,Correo Argentino,DELIVERED,TRK-3LM2VXR2KU,20241130.0,2024-11-30 15:16:26,20241202.0,2024-12-02 15:16:26
9153,9000009152,1000009152,Correo Argentino,DELIVERED,TRK-72NMWHWL7L,20240811.0,2024-08-11 20:16:53,20240813.0,2024-08-13 20:16:53
9154,9000009153,1000009153,PICKUP,DELIVERED,,20240421.0,2024-04-21 10:35:13,20240422.0,2024-04-22 10:35:13
9155,9000009154,1000009154,Correo Argentino,DELIVERED,TRK-M7CJ8OUG36,20250502.0,2025-05-02 04:37:39,20250507.0,2025-05-07 04:37:39
9156,9000009155,1000009155,Correo Argentino,DELIVERED,TRK-GWPE4JXSAG,20250813.0,2025-08-13 02:21:03,20250818.0,2025-08-18 02:21:03
9157,9000009156,1000009156,PICKUP,DELIVERED,,20240830.0,2024-08-30 03:51:51,20240831.0,2024-08-31 03:51:51
9158,9000009157,1000009157,Correo Argentino,SHIPPED,TRK-NILEDW3KZJ,20250719.0,2025-07-19 09:00:03,20250722.0,2025-07-22 09:00:03
9159,9000009158,1000009158,Correo Argentino,SHIPPED,TRK-84V6B431S7,20250515.0,2025-05-15 03:28:29,20250519.0,2025-05-19 03:28:29
9160,9000009159,1000009159,PICKUP,DELIVERED,,20250122.0,2025-01-22 11:25:01,20250123.0,2025-01-23 11:25:01
9161,9000009160,1000009160,PICKUP,DELIVERED,,20241220.0,2024-12-20 16:34:00,20241221.0,2024-12-21 16:34:00
9162,9000009161,1000009161,Correo Argentino,SHIPPED,TRK-G462JAF4RM,20241018.0,2024-10-18 05:55:17,20241021.0,2024-10-21 05:55:17
9163,9000009162,1000009162,Correo Argentino,DELIVERED,TRK-4AEXVTGP3S,20241229.0,2024-12-29 14:20:12,20250103.0,2025-01-03 14:20:12
9164,9000009163,1000009163,PICKUP,DELIVERED,,20250625.0,2025-06-25 16:42:35,20250626.0,2025-06-26 16:42:35
9165,9000009164,1000009164,Correo Argentino,DELIVERED,TRK-87DCD633ZV,20240603.0,2024-06-03 18:29:55,20240607.0,2024-06-07 18:29:55
9166,9000009165,1000009165,Correo Argentino,DELIVERED,TRK-6IREPEVYZX,20241011.0,2024-10-11 07:00:00,20241014.0,2024-10-14 07:00:00
9167,9000009166,1000009166,PICKUP,DELIVERED,,20240621.0,2024-06-21 21:40:21,20240622.0,2024-06-22 21:40:21
9168,9000009167,1000009167,Correo Argentino,DELIVERED,TRK-IVL49VJ58S,20240918.0,2024-09-18 15:31:22,20240920.0,2024-09-20 15:31:22
9169,9000009168,1000009168,PICKUP,DELIVERED,,20240312.0,2024-03-12 16:41:42,20240313.0,2024-03-13 16:41:42
9170,9000009169,1000009169,Correo Argentino,DELIVERED,TRK-G7QLS957OS,20240418.0,2024-04-18 04:57:18,20240422.0,2024-04-22 04:57:18
9171,9000009170,1000009170,Correo Argentino,SHIPPED,TRK-HBBLFC4KYG,20250513.0,2025-05-13 17:22:29,20250516.0,2025-05-16 17:22:29
9172,9000009171,1000009171,PICKUP,READY,,20240308.0,2024-03-08 23:00:39,20240309.0,2024-03-09 23:00:39
9173,9000009172,1000009172,Correo Argentino,DELIVERED,TRK-2L1P3BZUK7,20241204.0,2024-12-04 12:48:05,20241209.0,2024-12-09 12:48:05
9174,9000009173,1000009173,Correo Argentino,DELIVERED,TRK-M1RB6FZJSL,20241018.0,2024-10-18 23:25:29,20241021.0,2024-10-21 23:25:29
9175,9000009174,1000009174,PICKUP,SHIPPED,,20250929.0,2025-09-29 05:50:17,20250930.0,2025-09-30 05:50:17
9176,9000009175,1000009175,Correo Argentino,DELIVERED,TRK-M98856DFDP,20250123.0,2025-01-23 19:30:08,20250125.0,2025-01-25 19:30:08
9177,9000009176,1000009176,Correo Argentino,DELIVERED,TRK-IOBBFOXSY5,20240417.0,2024-04-17 04:39:40,20240421.0,2024-04-21 04:39:40
9178,9000009177,1000009177,Correo Argentino,DELIVERED,TRK-R706CR9JZT,20250510.0,2025-05-10 06:42:21,20250515.0,2025-05-15 06:42:21
9179,9000009178,1000009178,PICKUP,DELIVERED,,20241018.0,2024-10-18 05:39:33,20241019.0,2024-10-19 05:39:33
9180,9000009179,1000009179,Correo Argentino,SHIPPED,TRK-Q13EH435SU,20240114.0,2024-01-14 13:44:32,20240117.0,2024-01-17 13:44:32
9181,9000009180,1000009180,Correo Argentino,DELIVERED,TRK-J5N8INCZ4P,20250516.0,2025-05-16 10:36:33,20250519.0,2025-05-19 10:36:33
9182,9000009181,1000009181,Correo Argentino,DELIVERED,TRK-3A40VUUWCT,20250823.0,2025-08-23 14:10:33,20250826.0,2025-08-26 14:10:33
9183,9000009182,1000009182,Correo Argentino,DELIVERED,TRK-DCL3ANX6HY,20250323.0,2025-03-23 07:15:14,20250327.0,2025-03-27 07:15:14
9184,9000009183,1000009183,PICKUP,DELIVERED,,20241205.0,2024-12-05 11:09:29,20241206.0,2024-12-06 11:09:29
9185,9000009184,1000009184,Correo Argentino,DELIVERED,TRK-2IZZ6UYY77,20240520.0,2024-05-20 20:33:35,20240524.0,2024-05-24 20:33:35
9186,9000009185,1000009185,PICKUP,DELIVERED,,20240609.0,2024-06-09 13:54:51,20240610.0,2024-06-10 13:54:51
9187,9000009186,1000009186,PICKUP,CANCELLED,,,,,
9188,9000009187,1000009187,Correo Argentino,DELIVERED,TRK-K17A91FARG,20241014.0,2024-10-14 07:36:24,20241019.0,2024-10-19 07:36:24
9189,9000009188,1000009188,Correo Argentino,DELIVERED,TRK-OUJGFENCV8,20240409.0,2024-04-09 15:48:40,20240413.0,2024-04-13 15:48:40
9190,9000009189,1000009189,PICKUP,DELIVERED,,20241003.0,2024-10-03 20:39:12,20241004.0,2024-10-04 20:39:12
9191,9000009190,1000009190,Correo Argentino,DELIVERED,TRK-8LQWXK8ARU,20250212.0,2025-02-12 05:23:15,20250215.0,2025-02-15 05:23:15
9192,9000009191,1000009191,Correo Argentino,DELIVERED,TRK-6DVKJLEHYO,20240413.0,2024-04-13 03:30:43,20240418.0,2024-04-18 03:30:43
9193,9000009192,1000009192,Correo Argentino,DELIVERED,TRK-C6S6LW2YM3,20250301.0,2025-03-01 08:49:25,20250305.0,2025-03-05 08:49:25
9194,9000009193,1000009193,Correo Argentino,DELIVERED,TRK-YJLKAGQDVS,20240805.0,2024-08-05 14:47:17,20240809.0,2024-08-09 14:47:17
9195,9000009194,1000009194,PICKUP,SHIPPED,,20240907.0,2024-09-07 01:26:21,20240908.0,2024-09-08 01:26:21
9196,9000009195,1000009195,Correo Argentino,DELIVERED,TRK-CVAX5W5SE2,20240419.0,2024-04-19 09:21:56,20240422.0,2024-04-22 09:21:56
9197,9000009196,1000009196,PICKUP,SHIPPED,,20240111.0,2024-01-11 16:40:18,20240112.0,2024-01-12 16:40:18
9198,9000009197,1000009197,Correo Argentino,DELIVERED,TRK-D4VM8ARLI6,20240322.0,2024-03-22 06:18:46,20240327.0,2024-03-27 06:18:46
9199,9000009198,1000009198,Correo Argentino,DELIVERED,TRK-CDBCL3VLNB,20240111.0,2024-01-11 19:47:14,20240116.0,2024-01-16 19:47:14
9200,9000009199,1000009199,PICKUP,DELIVERED,,20240402.0,2024-04-02 02:46:40,20240403.0,2024-04-03 02:46:40
9201,9000009200,1000009200,Correo Argentino,CANCELLED,,,,,
9202,9000009201,1000009201,Correo Argentino,DELIVERED,TRK-PJIMCB0HUK,20240422.0,2024-04-22 02:11:15,20240424.0,2024-04-24 02:11:15
9203,9000009202,1000009202,PICKUP,DELIVERED,,20250912.0,2025-09-12 07:10:29,20250913.0,2025-09-13 07:10:29
9204,9000009203,1000009203,PICKUP,DELIVERED,,20250804.0,2025-08-04 19:11:39,20250805.0,2025-08-05 19:11:39
9205,9000009204,1000009204,PICKUP,DELIVERED,,20250608.0,2025-06-08 17:39:28,20250609.0,2025-06-09 17:39:28
9206,9000009205,1000009205,Correo Argentino,SHIPPED,TRK-BZ0PJ4X6N0,20240908.0,2024-09-08 20:48:10,20240912.0,2024-09-12 20:48:10
9207,9000009206,1000009206,Correo Argentino,DELIVERED,TRK-R3R657OS29,20240609.0,2024-06-09 07:24:34,20240613.0,2024-06-13 07:24:34
9208,9000009207,1000009207,Correo Argentino,DELIVERED,TRK-ZURW6F0CZ0,20240606.0,2024-06-06 19:38:31,20240610.0,2024-06-10 19:38:31
9209,9000009208,1000009208,Correo Argentino,DELIVERED,TRK-01BQPVIQYH,20240128.0,2024-01-28 18:16:07,20240202.0,2024-02-02 18:16:07
9210,9000009209,1000009209,Correo Argentino,DELIVERED,TRK-SJ15OEO9DZ,20250212.0,2025-02-12 09:13:51,20250216.0,2025-02-16 09:13:51
9211,9000009210,1000009210,Correo Argentino,SHIPPED,TRK-MEBZA3550S,20250216.0,2025-02-16 02:30:11,20250222.0,2025-02-22 02:30:11
9212,9000009211,1000009211,Correo Argentino,DELIVERED,TRK-25154CEWIB,20250128.0,2025-01-28 18:07:31,20250204.0,2025-02-04 18:07:31
9213,9000009212,1000009212,Correo Argentino,DELIVERED,TRK-UTYEPOW65Z,20250221.0,2025-02-21 01:42:06,20250226.0,2025-02-26 01:42:06
9214,9000009213,1000009213,Correo Argentino,SHIPPED,TRK-FK4JY44CR2,20240203.0,2024-02-03 12:30:07,20240207.0,2024-02-07 12:30:07
9215,9000009214,1000009214,PICKUP,DELIVERED,,20240421.0,2024-04-21 04:01:45,20240422.0,2024-04-22 04:01:45
9216,9000009215,1000009215,PICKUP,CANCELLED,,,,,
9217,9000009216,1000009216,Correo Argentino,DELIVERED,TRK-9D038I0QG7,20250125.0,2025-01-25 15:07:35,20250130.0,2025-01-30 15:07:35
9218,9000009217,1000009217,Correo Argentino,DELIVERED,TRK-P2FJBJX4CE,20240314.0,2024-03-14 03:43:44,20240316.0,2024-03-16 03:43:44
9219,9000009218,1000009218,Correo Argentino,DELIVERED,TRK-T5TA10TL5Y,20240926.0,2024-09-26 19:08:59,20241003.0,2024-10-03 19:08:59
9220,9000009219,1000009219,Correo Argentino,SHIPPED,TRK-01U3SFLHIE,20240619.0,2024-06-19 17:23:52,20240621.0,2024-06-21 17:23:52
9221,9000009220,1000009220,Correo Argentino,DELIVERED,TRK-B5Y9MG18IU,20250514.0,2025-05-14 09:53:04,20250519.0,2025-05-19 09:53:04
9222,9000009221,1000009221,Correo Argentino,DELIVERED,TRK-HVHU8QR0ZL,20250610.0,2025-06-10 14:51:11,20250615.0,2025-06-15 14:51:11
9223,9000009222,1000009222,PICKUP,DELIVERED,,20240501.0,2024-05-01 06:20:19,20240502.0,2024-05-02 06:20:19
9224,9000009223,1000009223,PICKUP,DELIVERED,,20241004.0,2024-10-04 17:38:57,20241005.0,2024-10-05 17:38:57
9225,9000009224,1000009224,PICKUP,DELIVERED,,20240801.0,2024-08-01 18:05:22,20240802.0,2024-08-02 18:05:22
9226,9000009225,1000009225,Correo Argentino,DELIVERED,TRK-LCOLG67KA0,20240731.0,2024-07-31 06:34:02,20240803.0,2024-08-03 06:34:02
9227,9000009226,1000009226,Correo Argentino,SHIPPED,TRK-IZFQJAH3L3,20240112.0,2024-01-12 18:44:02,20240117.0,2024-01-17 18:44:02
9228,9000009227,1000009227,PICKUP,DELIVERED,,20241106.0,2024-11-06 22:42:02,20241107.0,2024-11-07 22:42:02
9229,9000009228,1000009228,PICKUP,DELIVERED,,20240805.0,2024-08-05 04:19:43,20240806.0,2024-08-06 04:19:43
9230,9000009229,1000009229,Correo Argentino,DELIVERED,TRK-OCIJKXTGOR,20250101.0,2025-01-01 22:29:37,20250105.0,2025-01-05 22:29:37
9231,9000009230,1000009230,Correo Argentino,CANCELLED,,,,,
9232,9000009231,1000009231,PICKUP,DELIVERED,,20250620.0,2025-06-20 15:30:22,20250621.0,2025-06-21 15:30:22
9233,9000009232,1000009232,PICKUP,DELIVERED,,20250304.0,2025-03-04 17:48:49,20250305.0,2025-03-05 17:48:49
9234,9000009233,1000009233,Correo Argentino,CANCELLED,,,,,
9235,9000009234,1000009234,Correo Argentino,DELIVERED,TRK-IA78WYGRWE,20250810.0,2025-08-10 17:34:16,20250815.0,2025-08-15 17:34:16
9236,9000009235,1000009235,Correo Argentino,DELIVERED,TRK-85TXLQGJCN,20240923.0,2024-09-23 05:22:07,20240925.0,2024-09-25 05:22:07
9237,9000009236,1000009236,PICKUP,DELIVERED,,20250530.0,2025-05-30 12:57:18,20250531.0,2025-05-31 12:57:18
9238,9000009237,1000009237,Correo Argentino,DELIVERED,TRK-22SGJEVJBZ,20250727.0,2025-07-27 15:07:21,20250801.0,2025-08-01 15:07:21
9239,9000009238,1000009238,Correo Argentino,DELIVERED,TRK-3A7P1NLWW5,20240824.0,2024-08-24 01:03:49,20240828.0,2024-08-28 01:03:49
9240,9000009239,1000009239,Correo Argentino,CANCELLED,,,,,
9241,9000009240,1000009240,PICKUP,DELIVERED,,20250629.0,2025-06-29 22:57:46,20250630.0,2025-06-30 22:57:46
9242,9000009241,1000009241,Correo Argentino,CANCELLED,,,,,
9243,9000009242,1000009242,Correo Argentino,DELIVERED,TRK-C5NSUM3S0F,20250609.0,2025-06-09 13:52:31,20250612.0,2025-06-12 13:52:31
9244,9000009243,1000009243,PICKUP,DELIVERED,,20250817.0,2025-08-17 00:37:02,20250818.0,2025-08-18 00:37:02
9245,9000009244,1000009244,Correo Argentino,DELIVERED,TRK-VEDASXG3JF,20250127.0,2025-01-27 13:34:06,20250131.0,2025-01-31 13:34:06
9246,9000009245,1000009245,Correo Argentino,DELIVERED,TRK-BVXZSEQPIV,20241112.0,2024-11-12 15:47:21,20241115.0,2024-11-15 15:47:21
9247,9000009246,1000009246,Correo Argentino,DELIVERED,TRK-2PR7ZBFCJK,20250627.0,2025-06-27 19:54:36,20250630.0,2025-06-30 19:54:36
9248,9000009247,1000009247,Correo Argentino,DELIVERED,TRK-WHZLLC5OS0,20250825.0,2025-08-25 12:06:06,20250830.0,2025-08-30 12:06:06
9249,9000009248,1000009248,PICKUP,CANCELLED,,,,,
9250,9000009249,1000009249,PICKUP,DELIVERED,,20250503.0,2025-05-03 01:01:44,20250504.0,2025-05-04 01:01:44
9251,9000009250,1000009250,Correo Argentino,SHIPPED,TRK-33HRBDG6U5,20240114.0,2024-01-14 08:51:34,20240118.0,2024-01-18 08:51:34
9252,9000009251,1000009251,Correo Argentino,DELIVERED,TRK-47BNYJQJAB,20240114.0,2024-01-14 08:30:34,20240119.0,2024-01-19 08:30:34
9253,9000009252,1000009252,PICKUP,SHIPPED,,20240808.0,2024-08-08 23:34:48,20240809.0,2024-08-09 23:34:48
