nps_id,id_customer,customer_sk,id_channel,channel_sk,id_date,score,responded_at
13000001280,1133,1133,1,1,20250929,8,2025-09-29 06:53:21
13000001281,272,272,1,1,20250225,9,2025-02-25 05:23:53
13000001282,705,705,1,1,20240501,7,2024-05-01 11:03:56
13000001283,1304,1304,2,2,20250719,3,2025-07-19 11:40:40
13000001284,1274,1274,2,2,20240609,5,2024-06-09 10:37:15
13000001285,38,38,1,1,20250725,1,2025-07-25 01:58:37
13000001286,1037,1037,2,2,20241129,1,2024-11-29 23:59:34
13000001287,1438,1438,1,1,20250702,10,2025-07-02 21:24:57
13000001288,621,621,1,1,20241214,9,2024-12-14 16:57:20
13000001289,177,177,1,1,20250603,7,2025-06-03 07:38:30
13000001290,1116,1116,2,2,20240206,6,2024-02-06 13:16:08
13000001291,537,537,2,2,20240228,6,2024-02-28 17:16:56
13000001292,233,233,2,2,20250321,10,2025-03-21 21:26:47
13000001293,358,358,1,1,20250520,9,2025-05-20 16:40:10
13000001294,544,544,1,1,20240922,6,2024-09-22 07:26:58
13000001295,694,694,2,2,20250119,7,2025-01-19 12:01:56
13000001296,1267,1267,2,2,20250630,6,2025-06-30 11:16:09
13000001297,491,491,1,1,20241215,10,2024-12-15 11:07:54
13000001298,536,536,1,1,20250620,10,2025-06-20 09:40:04
13000001299,403,403,1,1,20240923,6,2024-09-23 21:03:06
13000001300,856,856,1,1,20250809,9,2025-08-09 02:10:42
13000001301,184,184,2,2,20240219,7,2024-02-19 05:08:13
13000001302,349,349,1,1,20240114,10,2024-01-14 18:20:27
13000001303,356,356,1,1,20241207,4,2024-12-07 07:50:47
13000001304,818,818,2,2,20241106,8,2024-11-06 18:23:23
13000001305,1251,1251,2,2,20240912,4,2024-09-12 04:20:42
13000001306,85,85,2,2,20251002,8,2025-10-02 19:54:27
13000001307,255,255,1,1,20250122,10,2025-01-22 09:51:55
13000001308,929,929,2,2,20250330,8,2025-03-30 18:16:53
13000001309,541,541,2,2,20240925,6,2024-09-25 22:33:24
13000001310,116,116,2,2,20250830,4,2025-08-30 19:52:05
13000001311,402,402,1,1,20250411,8,2025-04-11 04:31:41
13000001312,922,922,2,2,20240429,3,2024-04-29 04:01:45
13000001313,1484,1484,2,2,20240223,6,2024-02-23 06:27:13
13000001314,986,986,1,1,20240815,1,2024-08-15 18:55:04
13000001315,155,155,1,1,20241225,6,2024-12-25 08:03:46
13000001316,138,138,1,1,20240611,7,2024-06-11 03:28:52
13000001317,556,556,1,1,20240122,9,2024-01-22 13:58:11
13000001318,401,401,1,1,20250930,6,2025-09-30 08:31:23
13000001319,267,267,2,2,20250902,0,2025-09-02 21:05:20
13000001320,776,776,1,1,20240817,6,2024-08-17 19:58:56
13000001321,186,186,1,1,20250305,7,2025-03-05 12:40:02
13000001322,1330,1330,1,1,20240210,0,2024-02-10 19:10:09
13000001323,32,32,1,1,20240126,9,2024-01-26 03:58:31
13000001324,7,7,1,1,20241029,6,2024-10-29 21:16:05
13000001325,358,358,1,1,20240128,9,2024-01-28 20:36:13
13000001326,129,129,1,1,20240311,0,2024-03-11 01:11:45
13000001327,829,829,2,2,20250623,7,2025-06-23 15:49:31
13000001328,1129,1129,2,2,20240809,9,2024-08-09 07:17:33
13000001329,1297,1297,1,1,20250212,6,2025-02-12 08:13:38
13000001330,1001,1001,1,1,20241220,10,2024-12-20 04:54:20
13000001331,1222,1222,2,2,20240307,9,2024-03-07 20:34:40
13000001332,961,961,1,1,20240428,6,2024-04-28 15:48:46
13000001333,147,147,1,1,20240806,9,2024-08-06 12:41:07
13000001334,1439,1439,1,1,20250618,9,2025-06-18 12:34:31
13000001335,880,880,2,2,20250405,10,2025-04-05 15:34:31
13000001336,208,208,2,2,20250312,10,2025-03-12 00:07:59
13000001337,1240,1240,2,2,20240829,8,2024-08-29 09:35:46
13000001338,956,956,2,2,20250826,9,2025-08-26 08:22:52
13000001339,1212,1212,2,2,20250610,3,2025-06-10 14:38:54
13000001340,112,112,1,1,20250725,9,2025-07-25 12:15:57
13000001341,999,999,1,1,20250613,10,2025-06-13 18:00:24
13000001342,1381,1381,1,1,20250318,10,2025-03-18 18:10:10
13000001343,935,935,2,2,20240917,8,2024-09-17 23:04:19
13000001344,1412,1412,1,1,20250310,10,2025-03-10 02:53:35
13000001345,296,296,1,1,20251002,7,2025-10-02 20:21:33
13000001346,933,933,1,1,20240223,3,2024-02-23 06:35:27
13000001347,954,954,1,1,20250928,9,2025-09-28 16:29:18
13000001348,269,269,2,2,20241023,7,2024-10-23 14:44:48
13000001349,281,281,2,2,20250815,5,2025-08-15 20:25:07
13000001350,359,359,2,2,20250608,8,2025-06-08 08:09:53
13000001351,492,492,1,1,20250628,9,2025-06-28 02:41:44
13000001352,489,489,2,2,20250522,5,2025-05-22 21:32:52
13000001353,386,386,2,2,20250711,7,2025-07-11 03:23:34
13000001354,1329,1329,1,1,20250821,7,2025-08-21 20:00:52
13000001355,649,649,2,2,20240226,5,2024-02-26 09:14:13
13000001356,684,684,1,1,20250517,9,2025-05-17 20:46:38
13000001357,928,928,2,2,20250929,8,2025-09-29 17:56:08
13000001358,1096,1096,1,1,20250525,5,2025-05-25 01:13:34
13000001359,546,546,1,1,20250625,10,2025-06-25 13:27:06
13000001360,121,121,1,1,20240324,10,2024-03-24 09:02:26
13000001361,400,400,2,2,20240616,10,2024-06-16 09:42:27
13000001362,383,383,1,1,20240128,10,2024-01-28 07:10:04
13000001363,518,518,1,1,20240511,9,2024-05-11 22:42:44
13000001364,1130,1130,2,2,20250315,9,2025-03-15 17:55:49
13000001365,921,921,2,2,20250913,5,2025-09-13 22:28:57
13000001366,42,42,1,1,20240920,8,2024-09-20 04:12:49
13000001367,1459,1459,1,1,20240726,2,2024-07-26 01:56:46
13000001368,1172,1172,2,2,20250922,0,2025-09-22 14:44:00
13000001369,300,300,1,1,20250904,7,2025-09-04 21:17:17
13000001370,23,23,2,2,20240225,10,2024-02-25 21:48:03
13000001371,321,321,1,1,20250908,5,2025-09-08 16:52:19
13000001372,426,426,1,1,20241226,8,2024-12-26 06:44:16
13000001373,594,594,2,2,20250716,9,2025-07-16 03:49:14
13000001374,1483,1483,2,2,20240709,9,2024-07-09 21:43:11
13000001375,1003,1003,1,1,20251008,9,2025-10-08 20:33:14
13000001376,457,457,2,2,20250526,5,2025-05-26 19:47:36
13000001377,746,746,1,1,20240303,9,2024-03-03 14:26:09
13000001378,150,150,2,2,20240617,9,2024-06-17 06:57:15
13000001379,1313,1313,1,1,20240513,8,2024-05-13 11:11:19
13000001380,1087,1087,2,2,20240628,10,2024-06-28 20:07:39
13000001381,835,835,1,1,20250522,9,2025-05-22 16:05:42
13000001382,1149,1149,2,2,20250202,3,2025-02-02 18:29:42
13000001383,587,587,2,2,20240516,9,2024-05-16 16:02:53
13000001384,257,257,1,1,20250218,7,2025-02-18 06:49:53
13000001385,1127,1127,1,1,20241128,0,2024-11-28 06:41:11
13000001386,1332,1332,1,1,20250802,8,2025-08-02 20:13:41
13000001387,961,961,1,1,20251012,0,2025-10-12 20:26:52
13000001388,85,85,2,2,20250206,9,2025-02-06 09:04:12
13000001389,461,461,2,2,20250920,8,2025-09-20 20:46:00
13000001390,302,302,2,2,20240424,4,2024-04-24 19:51:09
13000001391,1239,1239,1,1,20250610,9,2025-06-10 12:07:35
13000001392,633,633,2,2,20250515,10,2025-05-15 21:35:10
13000001393,1475,1475,2,2,20240902,9,2024-09-02 08:46:20
13000001394,1377,1377,1,1,20250815,9,2025-08-15 12:09:38
13000001395,719,719,1,1,20240604,3,2024-06-04 17:21:27
13000001396,390,390,1,1,20241212,7,2024-12-12 04:42:27
13000001397,541,541,1,1,20250731,3,2025-07-31 20:13:59
13000001398,1181,1181,1,1,20240802,7,2024-08-02 10:11:56
13000001399,1022,1022,1,1,20250125,7,2025-01-25 19:16:04
13000001400,485,485,1,1,20241218,7,2024-12-18 05:47:17
13000001401,1011,1011,1,1,20240212,7,2024-02-12 03:50:49
13000001402,771,771,1,1,20241227,6,2024-12-27 01:27:11
13000001403,478,478,2,2,20250912,0,2025-09-12 23:09:24
13000001404,529,529,2,2,20240709,5,2024-07-09 10:47:37
13000001405,73,73,1,1,20240429,10,2024-04-29 11:09:57
13000001406,615,615,1,1,20250915,5,2025-09-15 09:03:20
13000001407,1048,1048,2,2,20250422,5,2025-04-22 23:37:30
13000001408,1292,1292,1,1,20240517,3,2024-05-17 05:18:10
13000001409,1429,1429,1,1,20241208,10,2024-12-08 18:55:30
13000001410,1353,1353,1,1,20241101,9,2024-11-01 03:43:32
13000001411,1322,1322,1,1,20250218,8,2025-02-18 15:01:09
13000001412,325,325,1,1,20240207,7,2024-02-07 02:31:06
13000001413,1004,1004,1,1,20250315,7,2025-03-15 14:11:47
13000001414,509,509,2,2,20250702,9,2025-07-02 23:12:58
13000001415,1498,1498,1,1,20241103,8,2024-11-03 03:48:44
13000001416,166,166,2,2,20250228,4,2025-02-28 16:00:00
13000001417,971,971,2,2,20250904,8,2025-09-04 13:04:02
13000001418,1301,1301,2,2,20250705,8,2025-07-05 07:41:03
13000001419,573,573,2,2,20251007,9,2025-10-07 17:17:46
13000001420,730,730,2,2,20240803,7,2024-08-03 06:25:42
13000001421,650,650,2,2,20250311,9,2025-03-11 03:43:37
13000001422,873,873,1,1,20241007,9,2024-10-07 09:17:43
13000001423,658,658,2,2,20251005,9,2025-10-05 20:30:40
13000001424,991,991,2,2,20240903,1,2024-09-03 15:23:50
13000001425,106,106,2,2,20251003,3,2025-10-03 09:48:56
13000001426,270,270,2,2,20250908,10,2025-09-08 02:21:08
13000001427,833,833,1,1,20250316,6,2025-03-16 12:00:17
13000001428,604,604,1,1,20240823,6,2024-08-23 13:50:08
13000001429,1051,1051,2,2,20240913,7,2024-09-13 22:14:23
13000001430,212,212,2,2,20251004,10,2025-10-04 11:19:16
13000001431,1149,1149,1,1,20240216,8,2024-02-16 09:51:16
13000001432,456,456,2,2,20240925,8,2024-09-25 11:20:59
13000001433,859,859,2,2,20250426,7,2025-04-26 11:57:07
13000001434,728,728,2,2,20241210,5,2024-12-10 09:49:15
13000001435,1062,1062,1,1,20240714,9,2024-07-14 16:00:14
13000001436,995,995,1,1,20240611,7,2024-06-11 14:25:13
13000001437,1173,1173,1,1,20250504,8,2025-05-04 12:02:13
13000001438,1375,1375,1,1,20240803,4,2024-08-03 15:36:16
13000001439,1073,1073,2,2,20240603,3,2024-06-03 04:46:39
13000001440,767,767,1,1,20250930,7,2025-09-30 01:03:53
13000001441,969,969,2,2,20250406,8,2025-04-06 20:07:32
13000001442,466,466,2,2,20250303,10,2025-03-03 11:23:47
13000001443,658,658,1,1,20250307,6,2025-03-07 20:21:33
13000001444,503,503,2,2,20241023,1,2024-10-23 09:48:01
13000001445,810,810,2,2,20250712,0,2025-07-12 04:11:46
13000001446,1161,1161,2,2,20240427,7,2024-04-27 08:43:48
13000001447,373,373,2,2,20240402,7,2024-04-02 11:30:22
13000001448,467,467,1,1,20240402,6,2024-04-02 17:16:19
13000001449,165,165,1,1,20241006,8,2024-10-06 05:42:05
13000001450,1212,1212,2,2,20250629,7,2025-06-29 08:30:36
13000001451,237,237,1,1,20250301,5,2025-03-01 03:13:21
13000001452,447,447,2,2,20240825,10,2024-08-25 17:48:00
13000001453,272,272,1,1,20250314,3,2025-03-14 03:19:16
13000001454,690,690,2,2,20250109,7,2025-01-09 10:48:54
13000001455,254,254,1,1,20240211,7,2024-02-11 02:11:43
13000001456,639,639,2,2,20240820,8,2024-08-20 02:13:50
13000001457,1257,1257,2,2,20241114,10,2024-11-14 09:19:16
13000001458,1322,1322,2,2,20241029,7,2024-10-29 03:39:11
13000001459,1418,1418,2,2,20250214,9,2025-02-14 22:42:08
13000001460,1163,1163,1,1,20250908,5,2025-09-08 18:08:02
13000001461,1237,1237,1,1,20241203,7,2024-12-03 08:09:15
13000001462,1313,1313,1,1,20241124,10,2024-11-24 23:28:11
13000001463,558,558,2,2,20240713,7,2024-07-13 04:59:13
13000001464,806,806,2,2,20250407,8,2025-04-07 20:33:40
13000001465,362,362,1,1,20240605,9,2024-06-05 01:48:08
13000001466,8,8,1,1,20250616,7,2025-06-16 19:49:42
13000001467,54,54,2,2,20241122,5,2024-11-22 23:26:31
13000001468,554,554,2,2,20240330,3,2024-03-30 09:29:20
13000001469,1409,1409,1,1,20250314,9,2025-03-14 14:45:27
13000001470,259,259,2,2,20241005,6,2024-10-05 12:26:22
13000001471,1397,1397,1,1,20240405,9,2024-04-05 20:53:59
13000001472,1378,1378,2,2,20250522,10,2025-05-22 22:00:59
13000001473,1170,1170,2,2,20240924,8,2024-09-24 02:05:17
13000001474,224,224,2,2,20250829,10,2025-08-29 12:13:48
13000001475,1127,1127,1,1,20241030,7,2024-10-30 12:44:16
13000001476,1321,1321,2,2,20240603,9,2024-06-03 20:45:33
13000001477,1371,1371,2,2,20241030,6,2024-10-30 02:45:22
13000001478,726,726,1,1,20240716,8,2024-07-16 08:38:56
13000001479,874,874,2,2,20241205,4,2024-12-05 03:16:10
13000001480,370,370,2,2,20241119,5,2024-11-19 21:08:52
13000001481,712,712,1,1,20240402,9,2024-04-02 13:50:45
13000001482,1315,1315,2,2,20241217,9,2024-12-17 06:49:56
13000001483,1494,1494,2,2,20240413,6,2024-04-13 18:31:00
13000001484,578,578,1,1,20240430,8,2024-04-30 06:29:45
13000001485,380,380,2,2,20250721,8,2025-07-21 03:49:23
13000001486,969,969,1,1,20241114,7,2024-11-14 03:12:44
13000001487,233,233,2,2,20240723,7,2024-07-23 18:23:46
13000001488,1027,1027,2,2,20240204,7,2024-02-04 10:22:02
13000001489,130,130,1,1,20250704,10,2025-07-04 01:26:27
13000001490,688,688,1,1,20251007,10,2025-10-07 09:04:32
13000001491,415,415,2,2,20241029,7,2024-10-29 03:34:43
13000001492,691,691,2,2,20240908,1,2024-09-08 16:35:26
13000001493,254,254,1,1,20240518,9,2024-05-18 13:02:00
13000001494,966,966,1,1,20250415,10,2025-04-15 23:01:38
13000001495,516,516,2,2,20250916,9,2025-09-16 22:40:08
13000001496,40,40,1,1,20240304,6,2024-03-04 08:51:52
13000001497,28,28,2,2,20250502,9,2025-05-02 09:09:02
13000001498,464,464,2,2,20240212,8,2024-02-12 13:21:39
13000001499,1244,1244,1,1,20241028,10,2024-10-28 07:21:21
13000001500,904,904,2,2,20250408,10,2025-04-08 02:57:04
13000001501,371,371,1,1,20250719,8,2025-07-19 06:29:29
13000001502,385,385,2,2,20241214,9,2024-12-14 15:30:06
13000001503,655,655,1,1,20250311,7,2025-03-11 02:58:24
13000001504,973,973,2,2,20240909,10,2024-09-09 04:42:04
13000001505,159,159,1,1,20250314,3,2025-03-14 15:24:47
13000001506,325,325,2,2,20240219,9,2024-02-19 15:33:25
13000001507,908,908,1,1,20240511,7,2024-05-11 12:16:11
13000001508,1022,1022,1,1,20240512,10,2024-05-12 13:39:33
13000001509,410,410,2,2,20240731,10,2024-07-31 07:46:04
13000001510,743,743,2,2,20240623,8,2024-06-23 18:56:10
13000001511,937,937,1,1,20250422,8,2025-04-22 14:34:32
13000001512,1301,1301,1,1,20250321,10,2025-03-21 21:06:34
13000001513,1313,1313,1,1,20241019,5,2024-10-19 12:37:19
13000001514,1245,1245,2,2,20250610,10,2025-06-10 06:43:38
13000001515,519,519,1,1,20240820,10,2024-08-20 01:30:57
13000001516,832,832,1,1,20250213,0,2025-02-13 21:40:10
13000001517,37,37,1,1,20240430,2,2024-04-30 11:45:06
13000001518,602,602,2,2,20250524,10,2025-05-24 00:02:27
13000001519,621,621,2,2,20241226,2,2024-12-26 00:18:23
13000001520,369,369,2,2,20240503,8,2024-05-03 21:22:38
13000001521,890,890,2,2,20241118,7,2024-11-18 05:43:03
13000001522,334,334,1,1,20240917,8,2024-09-17 05:08:57
13000001523,347,347,1,1,20241216,8,2024-12-16 13:14:04
13000001524,1138,1138,1,1,20240513,10,2024-05-13 04:55:15
13000001525,1271,1271,1,1,20240514,8,2024-05-14 06:59:36
13000001526,509,509,1,1,20250916,4,2025-09-16 15:55:24
13000001527,1409,1409,1,1,20240217,7,2024-02-17 05:09:03
13000001528,875,875,2,2,20240410,6,2024-04-10 16:13:44
13000001529,867,867,2,2,20250130,8,2025-01-30 15:40:38
13000001530,111,111,1,1,20241124,5,2024-11-24 06:27:05
13000001531,1486,1486,1,1,20250326,8,2025-03-26 19:39:50
13000001532,1084,1084,2,2,20250819,10,2025-08-19 19:42:56
13000001533,780,780,2,2,20250407,8,2025-04-07 21:24:42
13000001534,1037,1037,1,1,20241219,1,2024-12-19 18:45:51
13000001535,592,592,1,1,20240221,5,2024-02-21 23:20:43
13000001536,1010,1010,1,1,20250918,10,2025-09-18 20:55:25
13000001537,1292,1292,1,1,20250512,3,2025-05-12 07:07:07
13000001538,594,594,1,1,20240309,5,2024-03-09 22:49:36
13000001539,1453,1453,1,1,20240405,9,2024-04-05 12:04:19
13000001540,119,119,1,1,20240214,10,2024-02-14 06:15:50
13000001541,488,488,2,2,20240830,1,2024-08-30 07:30:09
13000001542,32,32,2,2,20250405,3,2025-04-05 12:11:23
13000001543,1340,1340,1,1,20240414,3,2024-04-14 12:17:44
13000001544,783,783,1,1,20241121,9,2024-11-21 20:03:58
13000001545,72,72,2,2,20241216,8,2024-12-16 05:11:55
13000001546,403,403,2,2,20240804,2,2024-08-04 11:25:19
13000001547,890,890,2,2,20240116,9,2024-01-16 01:20:49
13000001548,992,992,2,2,20240919,8,2024-09-19 12:23:09
13000001549,538,538,2,2,20241221,6,2024-12-21 02:47:30
13000001550,262,262,1,1,20240417,9,2024-04-17 01:18:01
13000001551,1256,1256,2,2,20250906,8,2025-09-06 08:32:58
13000001552,704,704,1,1,20250327,9,2025-03-27 16:48:20
13000001553,417,417,2,2,20250402,9,2025-04-02 01:24:23
13000001554,984,984,1,1,20250626,9,2025-06-26 02:35:43
13000001555,768,768,1,1,20250518,7,2025-05-18 11:35:22
13000001556,615,615,1,1,20250908,9,2025-09-08 10:36:39
13000001557,995,995,1,1,20240809,6,2024-08-09 21:05:38
13000001558,56,56,2,2,20250326,6,2025-03-26 17:57:55
13000001559,1440,1440,1,1,20240809,7,2024-08-09 10:42:07
13000001560,832,832,1,1,20250802,8,2025-08-02 16:43:52
13000001561,217,217,2,2,20241210,10,2024-12-10 11:08:52
13000001562,1323,1323,2,2,20240822,9,2024-08-22 15:49:27
13000001563,803,803,1,1,20250212,8,2025-02-12 14:42:07
13000001564,512,512,1,1,20250108,10,2025-01-08 10:12:25
13000001565,952,952,2,2,20240903,10,2024-09-03 05:40:52
13000001566,1433,1433,1,1,20250213,10,2025-02-13 01:45:35
13000001567,824,824,2,2,20250510,9,2025-05-10 06:32:58
13000001568,384,384,1,1,20241207,7,2024-12-07 19:03:15
13000001569,1029,1029,2,2,20240910,8,2024-09-10 06:53:28
13000001570,297,297,2,2,20250228,8,2025-02-28 18:17:37
13000001571,1101,1101,1,1,20250504,6,2025-05-04 03:20:57
13000001572,464,464,2,2,20240410,2,2024-04-10 20:04:31
13000001573,727,727,1,1,20241101,7,2024-11-01 20:08:00
13000001574,71,71,1,1,20240207,8,2024-02-07 16:00:36
13000001575,520,520,2,2,20240401,8,2024-04-01 15:03:18
13000001576,930,930,1,1,20250109,9,2025-01-09 13:00:08
13000001577,447,447,1,1,20250503,8,2025-05-03 22:52:56
13000001578,900,900,1,1,20241121,8,2024-11-21 03:34:24
13000001579,304,304,1,1,20250411,8,2025-04-11 19:29:40
13000001580,954,954,2,2,20250911,8,2025-09-11 19:54:54
13000001581,765,765,1,1,20250507,5,2025-05-07 14:26:36
13000001582,731,731,1,1,20250902,5,2025-09-02 17:40:41
13000001583,938,938,1,1,20250923,7,2025-09-23 03:42:04
13000001584,105,105,1,1,20250728,3,2025-07-28 10:31:24
13000001585,1346,1346,1,1,20250825,7,2025-08-25 02:21:03
13000001586,563,563,2,2,20240730,5,2024-07-30 11:19:42
13000001587,41,41,1,1,20250511,7,2025-05-11 11:34:31
13000001588,947,947,1,1,20240408,7,2024-04-08 04:30:49
13000001589,1259,1259,2,2,20240717,9,2024-07-17 22:21:58
13000001590,110,110,1,1,20250102,7,2025-01-02 11:17:50
13000001591,375,375,2,2,20240611,6,2024-06-11 12:31:55
13000001592,229,229,1,1,20250123,5,2025-01-23 18:01:22
13000001593,425,425,1,1,20240825,8,2024-08-25 05:40:01
13000001594,1452,1452,2,2,20250203,9,2025-02-03 15:10:20
13000001595,366,366,1,1,20250225,10,2025-02-25 12:37:45
13000001596,983,983,2,2,20241009,9,2024-10-09 22:06:00
13000001597,1418,1418,2,2,20241010,10,2024-10-10 22:43:57
13000001598,943,943,1,1,20250130,10,2025-01-30 07:40:21
13000001599,1162,1162,1,1,20250707,10,2025-07-07 10:39:12
13000001600,117,117,2,2,20240224,10,2024-02-24 03:36:46
13000001601,68,68,1,1,20240613,9,2024-06-13 12:05:49
13000001602,763,763,1,1,20250808,10,2025-08-08 10:56:28
13000001603,45,45,1,1,20240123,8,2024-01-23 08:47:33
13000001604,930,930,1,1,20240515,10,2024-05-15 23:44:21
13000001605,743,743,1,1,20240318,3,2024-03-18 19:03:20
13000001606,578,578,2,2,20250317,7,2025-03-17 16:49:30
13000001607,1409,1409,2,2,20250315,8,2025-03-15 23:12:36
13000001608,831,831,2,2,20240828,9,2024-08-28 11:19:06
13000001609,862,862,2,2,20250404,9,2025-04-04 00:46:52
13000001610,391,391,1,1,20240305,5,2024-03-05 08:41:09
13000001611,1044,1044,1,1,20240619,9,2024-06-19 14:45:19
13000001612,539,539,2,2,20241004,8,2024-10-04 05:42:25
13000001613,758,758,2,2,20250205,8,2025-02-05 20:01:31
13000001614,616,616,2,2,20240407,5,2024-04-07 02:46:36
13000001615,1281,1281,1,1,20250509,8,2025-05-09 15:46:34
13000001616,1029,1029,2,2,20250710,9,2025-07-10 03:36:42
13000001617,160,160,1,1,20250917,10,2025-09-17 19:16:32
13000001618,1004,1004,2,2,20241127,9,2024-11-27 00:08:36
13000001619,522,522,2,2,20241103,9,2024-11-03 11:08:17
13000001620,474,474,1,1,20250702,8,2025-07-02 05:12:24
13000001621,809,809,2,2,20240729,3,2024-07-29 05:23:37
13000001622,1000,1000,2,2,20250127,6,2025-01-27 03:46:03
13000001623,657,657,1,1,20240804,10,2024-08-04 12:35:50
13000001624,1183,1183,1,1,20250328,8,2025-03-28 11:02:30
13000001625,549,549,2,2,20250922,9,2025-09-22 14:07:40
13000001626,1483,1483,1,1,20240211,10,2024-02-11 16:46:02
13000001627,958,958,1,1,20240605,8,2024-06-05 11:36:49
13000001628,13,13,2,2,20240706,10,2024-07-06 01:35:29
13000001629,810,810,1,1,20250822,10,2025-08-22 11:48:20
13000001630,1336,1336,1,1,20240717,5,2024-07-17 18:00:23
13000001631,672,672,1,1,20240411,5,2024-04-11 04:10:08
13000001632,445,445,1,1,20240716,8,2024-07-16 14:14:41
13000001633,1127,1127,2,2,20250531,6,2025-05-31 10:43:41
13000001634,604,604,1,1,20241007,8,2024-10-07 17:53:50
13000001635,433,433,1,1,20250112,7,2025-01-12 08:08:40
13000001636,1234,1234,1,1,20251003,5,2025-10-03 13:53:08
13000001637,70,70,1,1,20240615,6,2024-06-15 17:28:27
13000001638,540,540,1,1,20250824,9,2025-08-24 04:58:43
13000001639,606,606,1,1,20250224,6,2025-02-24 11:13:36
13000001640,1351,1351,2,2,20250303,9,2025-03-03 08:22:50
13000001641,714,714,1,1,20250106,10,2025-01-06 04:29:25
13000001642,1011,1011,2,2,20241124,7,2024-11-24 19:56:41
13000001643,349,349,2,2,20250409,10,2025-04-09 00:52:11
13000001644,422,422,2,2,20240210,9,2024-02-10 13:26:18
13000001645,972,972,2,2,20240327,8,2024-03-27 15:41:57
13000001646,1008,1008,2,2,20240901,8,2024-09-01 14:05:08
13000001647,14,14,1,1,20241125,2,2024-11-25 23:08:34
13000001648,1124,1124,1,1,20240620,7,2024-06-20 00:17:34
13000001649,976,976,2,2,20241117,9,2024-11-17 04:05:47
13000001650,1434,1434,1,1,20250221,8,2025-02-21 20:25:45
13000001651,1388,1388,2,2,20240904,7,2024-09-04 20:34:17
13000001652,1326,1326,2,2,20250519,9,2025-05-19 06:10:52
13000001653,1296,1296,1,1,20250814,8,2025-08-14 19:57:19
13000001654,1414,1414,1,1,20250906,7,2025-09-06 05:34:44
13000001655,751,751,2,2,20240312,7,2024-03-12 04:12:55
13000001656,825,825,2,2,20241013,10,2024-10-13 20:58:58
13000001657,1199,1199,2,2,20241225,8,2024-12-25 15:22:03
13000001658,955,955,1,1,20240921,7,2024-09-21 21:45:43
13000001659,433,433,2,2,20240829,7,2024-08-29 05:17:33
13000001660,1431,1431,1,1,20240301,5,2024-03-01 19:41:38
13000001661,1274,1274,1,1,20251004,6,2025-10-04 11:01:41
13000001662,1323,1323,1,1,20240114,2,2024-01-14 01:42:50
13000001663,712,712,1,1,20240513,3,2024-05-13 14:26:45
13000001664,62,62,1,1,20241005,10,2024-10-05 06:04:05
13000001665,269,269,2,2,20241119,4,2024-11-19 12:17:28
13000001666,1214,1214,1,1,20241011,8,2024-10-11 01:58:45
13000001667,242,242,2,2,20250225,4,2025-02-25 18:58:58
13000001668,118,118,1,1,20240630,8,2024-06-30 22:27:13
13000001669,375,375,1,1,20250215,9,2025-02-15 06:44:44
13000001670,597,597,2,2,20250302,7,2025-03-02 11:29:48
13000001671,928,928,1,1,20250711,8,2025-07-11 06:08:19
13000001672,388,388,2,2,20240202,9,2024-02-02 09:03:48
13000001673,1141,1141,1,1,20240426,6,2024-04-26 22:10:46
13000001674,1358,1358,2,2,20250413,8,2025-04-13 08:50:20
13000001675,882,882,2,2,20240226,8,2024-02-26 15:20:21
13000001676,402,402,1,1,20250802,7,2025-08-02 07:06:39
13000001677,542,542,1,1,20240229,9,2024-02-29 03:42:12
13000001678,901,901,1,1,20241129,9,2024-11-29 11:32:25
13000001679,386,386,1,1,20240614,7,2024-06-14 10:02:43
13000001680,1359,1359,2,2,20250329,7,2025-03-29 12:46:53
13000001681,371,371,1,1,20240617,9,2024-06-17 20:00:18
13000001682,511,511,1,1,20240626,7,2024-06-26 09:32:42
13000001683,852,852,1,1,20240717,9,2024-07-17 20:39:04
13000001684,668,668,1,1,20250804,9,2025-08-04 20:27:28
13000001685,999,999,2,2,20250831,8,2025-08-31 14:05:33
13000001686,380,380,1,1,20240920,10,2024-09-20 08:21:53
13000001687,1485,1485,2,2,20250117,1,2025-01-17 19:49:47
13000001688,1302,1302,1,1,20240323,8,2024-03-23 14:08:55
13000001689,1319,1319,1,1,20250420,6,2025-04-20 01:29:36
13000001690,196,196,1,1,20240115,7,2024-01-15 10:14:14
13000001691,343,343,2,2,20250928,6,2025-09-28 15:08:27
13000001692,518,518,2,2,20241230,9,2024-12-30 02:10:09
13000001693,414,414,2,2,20240318,9,2024-03-18 13:14:34
13000001694,415,415,2,2,20250616,9,2025-06-16 22:24:11
13000001695,1372,1372,1,1,20250811,8,2025-08-11 08:16:15
13000001696,995,995,1,1,20240316,7,2024-03-16 01:41:15
13000001697,487,487,1,1,20250707,3,2025-07-07 07:41:47
13000001698,279,279,1,1,20240309,8,2024-03-09 13:10:13
13000001699,1176,1176,1,1,20240508,8,2024-05-08 08:31:28
13000001700,1166,1166,2,2,20241128,9,2024-11-28 06:30:59
13000001701,996,996,2,2,20241001,8,2024-10-01 04:17:17
13000001702,746,746,1,1,20240602,5,2024-06-02 01:53:58
13000001703,1048,1048,1,1,20250927,7,2025-09-27 14:54:10
13000001704,1042,1042,2,2,20240109,4,2024-01-09 16:42:49
13000001705,433,433,1,1,20250830,7,2025-08-30 04:27:01
13000001706,671,671,1,1,20250618,10,2025-06-18 22:48:56
13000001707,347,347,1,1,20250829,10,2025-08-29 13:27:02
